Container contains 10000 elements:
1: Truck, fuel tank capacity = 97, fuel spending = 41.0, carrying capacity = 41, comparison parameter = 236.58536585365852
25: Truck, fuel tank capacity = 5, fuel spending = 61.0, carrying capacity = 8, comparison parameter = 8.19672131147541
26: Bus, fuel tank capacity = 30, fuel spending = 85.0, passenger seats = 22, comparison parameter = 35.294117647058826
27: Car, fuel tank capacity = 59, fuel spending = 28.0, max speed = 37, comparison parameter = 210.71428571428572
28: Bus, fuel tank capacity = 76, fuel spending = 22.0, passenger seats = 95, comparison parameter = 345.45454545454544
29: Truck, fuel tank capacity = 70, fuel spending = 87.0, carrying capacity = 80, comparison parameter = 80.45977011494253
30: Car, fuel tank capacity = 40, fuel spending = 75.0, max speed = 97, comparison parameter = 53.333333333333336
31: Truck, fuel tank capacity = 41, fuel spending = 61.0, carrying capacity = 46, comparison parameter = 67.21311475409836
32: Truck, fuel tank capacity = 70, fuel spending = 39.0, carrying capacity = 22, comparison parameter = 179.4871794871795
33: Bus, fuel tank capacity = 14, fuel spending = 86.0, passenger seats = 63, comparison parameter = 16.27906976744186
34: Car, fuel tank capacity = 62, fuel spending = 21.0, max speed = 85, comparison parameter = 295.23809523809524
35: Truck, fuel tank capacity = 89, fuel spending = 92.0, carrying capacity = 38, comparison parameter = 96.73913043478261
36: Truck, fuel tank capacity = 66, fuel spending = 29.0, carrying capacity = 81, comparison parameter = 227.58620689655174
37: Truck, fuel tank capacity = 38, fuel spending = 88.0, carrying capacity = 45, comparison parameter = 43.18181818181818
38: Bus, fuel tank capacity = 84, fuel spending = 24.0, passenger seats = 27, comparison parameter = 350.0
39: Car, fuel tank capacity = 8, fuel spending = 91.0, max speed = 79, comparison parameter = 8.791208791208792
40: Car, fuel tank capacity = 27, fuel spending = 74.0, max speed = 62, comparison parameter = 36.486486486486484
41: Truck, fuel tank capacity = 75, fuel spending = 33.0, carrying capacity = 31, comparison parameter = 227.27272727272728
42: Truck, fuel tank capacity = 45, fuel spending = 78.0, carrying capacity = 1, comparison parameter = 57.692307692307686
43: Truck, fuel tank capacity = 30, fuel spending = 43.0, carrying capacity = 40, comparison parameter = 69.76744186046511
44: Car, fuel tank capacity = 48, fuel spending = 58.0, max speed = 25, comparison parameter = 82.75862068965517
45: Car, fuel tank capacity = 35, fuel spending = 55.0, max speed = 13, comparison parameter = 63.63636363636363
46: Truck, fuel tank capacity = 12, fuel spending = 4.0, carrying capacity = 61, comparison parameter = 300.0
47: Bus, fuel tank capacity = 64, fuel spending = 3.0, passenger seats = 29, comparison parameter = 2133.333333333333
48: Truck, fuel tank capacity = 7, fuel spending = 4.0, carrying capacity = 25, comparison parameter = 175.0
49: Truck, fuel tank capacity = 61, fuel spending = 95.0, carrying capacity = 83, comparison parameter = 64.21052631578948
50: Truck, fuel tank capacity = 71, fuel spending = 7.0, carrying capacity = 65, comparison parameter = 1014.2857142857142
51: Truck, fuel tank capacity = 45, fuel spending = 60.0, carrying capacity = 77, comparison parameter = 75.0
52: Bus, fuel tank capacity = 19, fuel spending = 31.0, passenger seats = 55, comparison parameter = 61.29032258064516
53: Bus, fuel tank capacity = 21, fuel spending = 37.0, passenger seats = 92, comparison parameter = 56.75675675675676
54: Car, fuel tank capacity = 6, fuel spending = 53.0, max speed = 6, comparison parameter = 11.320754716981133
55: Car, fuel tank capacity = 12, fuel spending = 26.0, max speed = 32, comparison parameter = 46.15384615384615
56: Bus, fuel tank capacity = 54, fuel spending = 72.0, passenger seats = 83, comparison parameter = 75.0
57: Bus, fuel tank capacity = 21, fuel spending = 27.0, passenger seats = 32, comparison parameter = 77.77777777777779
58: Truck, fuel tank capacity = 13, fuel spending = 42.0, carrying capacity = 96, comparison parameter = 30.952380952380953
59: Bus, fuel tank capacity = 90, fuel spending = 70.0, passenger seats = 20, comparison parameter = 128.57142857142858
60: Bus, fuel tank capacity = 18, fuel spending = 85.0, passenger seats = 37, comparison parameter = 21.176470588235293
61: Truck, fuel tank capacity = 44, fuel spending = 74.0, carrying capacity = 93, comparison parameter = 59.45945945945946
62: Car, fuel tank capacity = 94, fuel spending = 66.0, max speed = 73, comparison parameter = 142.42424242424244
63: Car, fuel tank capacity = 31, fuel spending = 27.0, max speed = 11, comparison parameter = 114.81481481481481
64: Bus, fuel tank capacity = 19, fuel spending = 81.0, passenger seats = 88, comparison parameter = 23.456790123456788
65: Car, fuel tank capacity = 95, fuel spending = 29.0, max speed = 20, comparison parameter = 327.58620689655174
66: Car, fuel tank capacity = 42, fuel spending = 28.0, max speed = 57, comparison parameter = 150.0
67: Car, fuel tank capacity = 16, fuel spending = 83.0, max speed = 71, comparison parameter = 19.27710843373494
68: Truck, fuel tank capacity = 27, fuel spending = 79.0, carrying capacity = 9, comparison parameter = 34.177215189873415
69: Truck, fuel tank capacity = 43, fuel spending = 21.0, carrying capacity = 77, comparison parameter = 204.76190476190476
70: Car, fuel tank capacity = 57, fuel spending = 40.0, max speed = 24, comparison parameter = 142.5
71: Truck, fuel tank capacity = 1, fuel spending = 79.0, carrying capacity = 45, comparison parameter = 1.2658227848101267
72: Car, fuel tank capacity = 75, fuel spending = 81.0, max speed = 68, comparison parameter = 92.5925925925926
73: Truck, fuel tank capacity = 79, fuel spending = 31.0, carrying capacity = 63, comparison parameter = 254.83870967741936
74: Car, fuel tank capacity = 84, fuel spending = 72.0, max speed = 46, comparison parameter = 116.66666666666667
75: Truck, fuel tank capacity = 62, fuel spending = 80.0, carrying capacity = 83, comparison parameter = 77.5
76: Truck, fuel tank capacity = 49, fuel spending = 87.0, carrying capacity = 33, comparison parameter = 56.32183908045977
77: Car, fuel tank capacity = 51, fuel spending = 15.0, max speed = 23, comparison parameter = 340.0
78: Car, fuel tank capacity = 61, fuel spending = 56.0, max speed = 22, comparison parameter = 108.92857142857142
79: Bus, fuel tank capacity = 58, fuel spending = 100.0, passenger seats = 45, comparison parameter = 57.99999999999999
80: Truck, fuel tank capacity = 3, fuel spending = 35.0, carrying capacity = 90, comparison parameter = 8.571428571428571
81: Car, fuel tank capacity = 45, fuel spending = 21.0, max speed = 34, comparison parameter = 214.28571428571428
82: Bus, fuel tank capacity = 98, fuel spending = 69.0, passenger seats = 12, comparison parameter = 142.02898550724638
83: Bus, fuel tank capacity = 68, fuel spending = 78.0, passenger seats = 32, comparison parameter = 87.17948717948718
84: Bus, fuel tank capacity = 49, fuel spending = 54.0, passenger seats = 85, comparison parameter = 90.74074074074075
85: Truck, fuel tank capacity = 94, fuel spending = 76.0, carrying capacity = 55, comparison parameter = 123.6842105263158
86: Truck, fuel tank capacity = 23, fuel spending = 34.0, carrying capacity = 78, comparison parameter = 67.64705882352942
87: Truck, fuel tank capacity = 11, fuel spending = 18.0, carrying capacity = 47, comparison parameter = 61.111111111111114
88: Bus, fuel tank capacity = 6, fuel spending = 72.0, passenger seats = 78, comparison parameter = 8.333333333333332
89: Truck, fuel tank capacity = 23, fuel spending = 19.0, carrying capacity = 23, comparison parameter = 121.05263157894737
90: Bus, fuel tank capacity = 71, fuel spending = 7.0, passenger seats = 23, comparison parameter = 1014.2857142857142
91: Car, fuel tank capacity = 79, fuel spending = 36.0, max speed = 90, comparison parameter = 219.44444444444446
92: Bus, fuel tank capacity = 15, fuel spending = 32.0, passenger seats = 58, comparison parameter = 46.875
93: Car, fuel tank capacity = 15, fuel spending = 43.0, max speed = 100, comparison parameter = 34.883720930232556
94: Truck, fuel tank capacity = 8, fuel spending = 33.0, carrying capacity = 14, comparison parameter = 24.242424242424242
95: Truck, fuel tank capacity = 55, fuel spending = 20.0, carrying capacity = 74, comparison parameter = 275.0
96: Truck, fuel tank capacity = 100, fuel spending = 79.0, carrying capacity = 5, comparison parameter = 126.58227848101266
97: Truck, fuel tank capacity = 50, fuel spending = 43.0, carrying capacity = 73, comparison parameter = 116.27906976744187
98: Truck, fuel tank capacity = 75, fuel spending = 33.0, carrying capacity = 55, comparison parameter = 227.27272727272728
99: Truck, fuel tank capacity = 47, fuel spending = 59.0, carrying capacity = 66, comparison parameter = 79.66101694915254
100: Car, fuel tank capacity = 31, fuel spending = 86.0, max speed = 76, comparison parameter = 36.04651162790697
101: Bus, fuel tank capacity = 21, fuel spending = 56.0, passenger seats = 81, comparison parameter = 37.5
102: Truck, fuel tank capacity = 85, fuel spending = 94.0, carrying capacity = 52, comparison parameter = 90.42553191489363
103: Car, fuel tank capacity = 87, fuel spending = 2.0, max speed = 63, comparison parameter = 4350.0
104: Truck, fuel tank capacity = 52, fuel spending = 27.0, carrying capacity = 54, comparison parameter = 192.59259259259258
105: Car, fuel tank capacity = 51, fuel spending = 37.0, max speed = 93, comparison parameter = 137.83783783783784
106: Truck, fuel tank capacity = 75, fuel spending = 96.0, carrying capacity = 29, comparison parameter = 78.125
107: Car, fuel tank capacity = 44, fuel spending = 84.0, max speed = 24, comparison parameter = 52.38095238095239
108: Bus, fuel tank capacity = 20, fuel spending = 50.0, passenger seats = 68, comparison parameter = 40.0
109: Bus, fuel tank capacity = 45, fuel spending = 45.0, passenger seats = 41, comparison parameter = 100.0
110: Car, fuel tank capacity = 49, fuel spending = 7.0, max speed = 53, comparison parameter = 700.0
111: Car, fuel tank capacity = 40, fuel spending = 14.0, max speed = 82, comparison parameter = 285.7142857142857
112: Car, fuel tank capacity = 48, fuel spending = 90.0, max speed = 35, comparison parameter = 53.333333333333336
113: Car, fuel tank capacity = 18, fuel spending = 7.0, max speed = 8, comparison parameter = 257.14285714285717
114: Truck, fuel tank capacity = 76, fuel spending = 62.0, carrying capacity = 12, comparison parameter = 122.58064516129032
115: Bus, fuel tank capacity = 87, fuel spending = 16.0, passenger seats = 83, comparison parameter = 543.75
116: Car, fuel tank capacity = 5, fuel spending = 83.0, max speed = 35, comparison parameter = 6.024096385542169
117: Car, fuel tank capacity = 60, fuel spending = 55.0, max speed = 95, comparison parameter = 109.09090909090908
118: Bus, fuel tank capacity = 18, fuel spending = 97.0, passenger seats = 19, comparison parameter = 18.556701030927837
119: Truck, fuel tank capacity = 30, fuel spending = 20.0, carrying capacity = 68, comparison parameter = 150.0
120: Bus, fuel tank capacity = 22, fuel spending = 67.0, passenger seats = 82, comparison parameter = 32.83582089552239
121: Bus, fuel tank capacity = 70, fuel spending = 98.0, passenger seats = 69, comparison parameter = 71.42857142857143
122: Car, fuel tank capacity = 90, fuel spending = 99.0, max speed = 8, comparison parameter = 90.9090909090909
123: Truck, fuel tank capacity = 90, fuel spending = 39.0, carrying capacity = 40, comparison parameter = 230.76923076923075
124: Bus, fuel tank capacity = 46, fuel spending = 90.0, passenger seats = 41, comparison parameter = 51.11111111111111
125: Car, fuel tank capacity = 93, fuel spending = 10.0, max speed = 65, comparison parameter = 930.0000000000001
126: Bus, fuel tank capacity = 7, fuel spending = 29.0, passenger seats = 51, comparison parameter = 24.137931034482758
127: Car, fuel tank capacity = 21, fuel spending = 33.0, max speed = 7, comparison parameter = 63.63636363636363
128: Car, fuel tank capacity = 39, fuel spending = 87.0, max speed = 23, comparison parameter = 44.827586206896555
129: Bus, fuel tank capacity = 61, fuel spending = 49.0, passenger seats = 39, comparison parameter = 124.48979591836735
130: Truck, fuel tank capacity = 38, fuel spending = 37.0, carrying capacity = 96, comparison parameter = 102.7027027027027
131: Truck, fuel tank capacity = 84, fuel spending = 100.0, carrying capacity = 84, comparison parameter = 84.0
132: Bus, fuel tank capacity = 78, fuel spending = 82.0, passenger seats = 72, comparison parameter = 95.1219512195122
133: Truck, fuel tank capacity = 42, fuel spending = 20.0, carrying capacity = 30, comparison parameter = 210.0
134: Truck, fuel tank capacity = 90, fuel spending = 44.0, carrying capacity = 5, comparison parameter = 204.54545454545453
135: Car, fuel tank capacity = 99, fuel spending = 63.0, max speed = 39, comparison parameter = 157.14285714285714
136: Bus, fuel tank capacity = 90, fuel spending = 82.0, passenger seats = 47, comparison parameter = 109.75609756097562
137: Bus, fuel tank capacity = 96, fuel spending = 11.0, passenger seats = 100, comparison parameter = 872.7272727272726
138: Truck, fuel tank capacity = 21, fuel spending = 55.0, carrying capacity = 29, comparison parameter = 38.18181818181819
139: Truck, fuel tank capacity = 80, fuel spending = 6.0, carrying capacity = 39, comparison parameter = 1333.3333333333335
140: Car, fuel tank capacity = 37, fuel spending = 8.0, max speed = 50, comparison parameter = 462.5
141: Truck, fuel tank capacity = 33, fuel spending = 29.0, carrying capacity = 90, comparison parameter = 113.79310344827587
142: Bus, fuel tank capacity = 36, fuel spending = 99.0, passenger seats = 90, comparison parameter = 36.36363636363637
143: Car, fuel tank capacity = 100, fuel spending = 87.0, max speed = 88, comparison parameter = 114.94252873563218
144: Car, fuel tank capacity = 35, fuel spending = 31.0, max speed = 66, comparison parameter = 112.90322580645163
145: Truck, fuel tank capacity = 37, fuel spending = 16.0, carrying capacity = 3, comparison parameter = 231.25
146: Truck, fuel tank capacity = 100, fuel spending = 26.0, carrying capacity = 42, comparison parameter = 384.61538461538464
147: Bus, fuel tank capacity = 71, fuel spending = 77.0, passenger seats = 52, comparison parameter = 92.20779220779221
148: Bus, fuel tank capacity = 76, fuel spending = 43.0, passenger seats = 37, comparison parameter = 176.74418604651163
149: Truck, fuel tank capacity = 59, fuel spending = 46.0, carrying capacity = 9, comparison parameter = 128.26086956521738
150: Truck, fuel tank capacity = 45, fuel spending = 1.0, carrying capacity = 97, comparison parameter = 4500.0
151: Truck, fuel tank capacity = 43, fuel spending = 66.0, carrying capacity = 39, comparison parameter = 65.15151515151516
152: Truck, fuel tank capacity = 1, fuel spending = 93.0, carrying capacity = 1, comparison parameter = 1.0752688172043012
153: Bus, fuel tank capacity = 68, fuel spending = 34.0, passenger seats = 17, comparison parameter = 200.0
154: Car, fuel tank capacity = 64, fuel spending = 15.0, max speed = 79, comparison parameter = 426.6666666666667
155: Car, fuel tank capacity = 33, fuel spending = 86.0, max speed = 16, comparison parameter = 38.372093023255815
156: Car, fuel tank capacity = 5, fuel spending = 71.0, max speed = 88, comparison parameter = 7.042253521126761
157: Bus, fuel tank capacity = 87, fuel spending = 25.0, passenger seats = 36, comparison parameter = 348.0
158: Bus, fuel tank capacity = 59, fuel spending = 38.0, passenger seats = 45, comparison parameter = 155.26315789473685
159: Truck, fuel tank capacity = 24, fuel spending = 32.0, carrying capacity = 38, comparison parameter = 75.0
160: Truck, fuel tank capacity = 64, fuel spending = 93.0, carrying capacity = 51, comparison parameter = 68.81720430107528
161: Truck, fuel tank capacity = 16, fuel spending = 75.0, carrying capacity = 24, comparison parameter = 21.333333333333336
162: Car, fuel tank capacity = 53, fuel spending = 39.0, max speed = 89, comparison parameter = 135.8974358974359
163: Truck, fuel tank capacity = 43, fuel spending = 38.0, carrying capacity = 68, comparison parameter = 113.1578947368421
164: Truck, fuel tank capacity = 43, fuel spending = 99.0, carrying capacity = 64, comparison parameter = 43.43434343434344
165: Car, fuel tank capacity = 74, fuel spending = 58.0, max speed = 89, comparison parameter = 127.58620689655173
166: Car, fuel tank capacity = 81, fuel spending = 12.0, max speed = 70, comparison parameter = 675.0
167: Car, fuel tank capacity = 46, fuel spending = 82.0, max speed = 37, comparison parameter = 56.09756097560976
168: Car, fuel tank capacity = 99, fuel spending = 85.0, max speed = 14, comparison parameter = 116.47058823529413
169: Bus, fuel tank capacity = 80, fuel spending = 91.0, passenger seats = 14, comparison parameter = 87.91208791208791
170: Truck, fuel tank capacity = 8, fuel spending = 73.0, carrying capacity = 8, comparison parameter = 10.95890410958904
171: Bus, fuel tank capacity = 28, fuel spending = 84.0, passenger seats = 78, comparison parameter = 33.33333333333333
172: Car, fuel tank capacity = 74, fuel spending = 44.0, max speed = 76, comparison parameter = 168.1818181818182
173: Bus, fuel tank capacity = 57, fuel spending = 88.0, passenger seats = 41, comparison parameter = 64.77272727272727
174: Car, fuel tank capacity = 75, fuel spending = 38.0, max speed = 38, comparison parameter = 197.36842105263156
175: Truck, fuel tank capacity = 29, fuel spending = 26.0, carrying capacity = 8, comparison parameter = 111.53846153846155
176: Truck, fuel tank capacity = 20, fuel spending = 41.0, carrying capacity = 89, comparison parameter = 48.78048780487805
177: Car, fuel tank capacity = 23, fuel spending = 39.0, max speed = 47, comparison parameter = 58.97435897435898
178: Bus, fuel tank capacity = 19, fuel spending = 99.0, passenger seats = 22, comparison parameter = 19.19191919191919
179: Truck, fuel tank capacity = 22, fuel spending = 57.0, carrying capacity = 39, comparison parameter = 38.59649122807017
180: Bus, fuel tank capacity = 27, fuel spending = 36.0, passenger seats = 98, comparison parameter = 75.0
181: Car, fuel tank capacity = 37, fuel spending = 83.0, max speed = 13, comparison parameter = 44.57831325301205
182: Bus, fuel tank capacity = 49, fuel spending = 88.0, passenger seats = 39, comparison parameter = 55.68181818181818
183: Car, fuel tank capacity = 41, fuel spending = 97.0, max speed = 83, comparison parameter = 42.2680412371134
184: Truck, fuel tank capacity = 3, fuel spending = 99.0, carrying capacity = 81, comparison parameter = 3.0303030303030303
185: Truck, fuel tank capacity = 2, fuel spending = 69.0, carrying capacity = 8, comparison parameter = 2.898550724637681
186: Car, fuel tank capacity = 86, fuel spending = 47.0, max speed = 15, comparison parameter = 182.9787234042553
187: Car, fuel tank capacity = 21, fuel spending = 15.0, max speed = 78, comparison parameter = 140.0
188: Truck, fuel tank capacity = 72, fuel spending = 80.0, carrying capacity = 84, comparison parameter = 90.0
189: Bus, fuel tank capacity = 45, fuel spending = 47.0, passenger seats = 96, comparison parameter = 95.74468085106383
190: Truck, fuel tank capacity = 81, fuel spending = 22.0, carrying capacity = 94, comparison parameter = 368.1818181818182
191: Car, fuel tank capacity = 33, fuel spending = 40.0, max speed = 56, comparison parameter = 82.5
192: Truck, fuel tank capacity = 39, fuel spending = 62.0, carrying capacity = 13, comparison parameter = 62.903225806451616
193: Car, fuel tank capacity = 44, fuel spending = 13.0, max speed = 14, comparison parameter = 338.46153846153845
194: Bus, fuel tank capacity = 32, fuel spending = 5.0, passenger seats = 96, comparison parameter = 640.0
195: Truck, fuel tank capacity = 96, fuel spending = 72.0, carrying capacity = 8, comparison parameter = 133.33333333333331
196: Car, fuel tank capacity = 33, fuel spending = 44.0, max speed = 20, comparison parameter = 75.0
197: Car, fuel tank capacity = 75, fuel spending = 1.0, max speed = 92, comparison parameter = 7500.0
198: Car, fuel tank capacity = 69, fuel spending = 49.0, max speed = 54, comparison parameter = 140.81632653061226
199: Bus, fuel tank capacity = 54, fuel spending = 22.0, passenger seats = 12, comparison parameter = 245.45454545454547
200: Bus, fuel tank capacity = 37, fuel spending = 62.0, passenger seats = 46, comparison parameter = 59.67741935483871
201: Car, fuel tank capacity = 94, fuel spending = 55.0, max speed = 34, comparison parameter = 170.9090909090909
202: Bus, fuel tank capacity = 3, fuel spending = 99.0, passenger seats = 77, comparison parameter = 3.0303030303030303
203: Bus, fuel tank capacity = 87, fuel spending = 85.0, passenger seats = 73, comparison parameter = 102.35294117647058
204: Bus, fuel tank capacity = 21, fuel spending = 74.0, passenger seats = 45, comparison parameter = 28.37837837837838
205: Bus, fuel tank capacity = 43, fuel spending = 33.0, passenger seats = 3, comparison parameter = 130.3030303030303
206: Truck, fuel tank capacity = 96, fuel spending = 3.0, carrying capacity = 54, comparison parameter = 3200.0
207: Bus, fuel tank capacity = 51, fuel spending = 15.0, passenger seats = 73, comparison parameter = 340.0
208: Truck, fuel tank capacity = 13, fuel spending = 73.0, carrying capacity = 8, comparison parameter = 17.80821917808219
209: Bus, fuel tank capacity = 22, fuel spending = 33.0, passenger seats = 62, comparison parameter = 66.66666666666666
210: Bus, fuel tank capacity = 94, fuel spending = 73.0, passenger seats = 73, comparison parameter = 128.76712328767124
211: Truck, fuel tank capacity = 74, fuel spending = 11.0, carrying capacity = 81, comparison parameter = 672.7272727272727
212: Truck, fuel tank capacity = 67, fuel spending = 72.0, carrying capacity = 65, comparison parameter = 93.05555555555556
213: Bus, fuel tank capacity = 16, fuel spending = 48.0, passenger seats = 11, comparison parameter = 33.33333333333333
214: Bus, fuel tank capacity = 74, fuel spending = 23.0, passenger seats = 44, comparison parameter = 321.7391304347826
215: Car, fuel tank capacity = 45, fuel spending = 41.0, max speed = 84, comparison parameter = 109.75609756097562
216: Truck, fuel tank capacity = 36, fuel spending = 20.0, carrying capacity = 86, comparison parameter = 180.0
217: Truck, fuel tank capacity = 85, fuel spending = 99.0, carrying capacity = 67, comparison parameter = 85.85858585858585
218: Car, fuel tank capacity = 97, fuel spending = 18.0, max speed = 8, comparison parameter = 538.8888888888889
219: Truck, fuel tank capacity = 66, fuel spending = 28.0, carrying capacity = 50, comparison parameter = 235.71428571428572
220: Bus, fuel tank capacity = 67, fuel spending = 82.0, passenger seats = 67, comparison parameter = 81.70731707317073
221: Car, fuel tank capacity = 36, fuel spending = 30.0, max speed = 15, comparison parameter = 120.0
222: Truck, fuel tank capacity = 69, fuel spending = 65.0, carrying capacity = 56, comparison parameter = 106.15384615384616
223: Bus, fuel tank capacity = 81, fuel spending = 71.0, passenger seats = 8, comparison parameter = 114.08450704225352
224: Bus, fuel tank capacity = 68, fuel spending = 92.0, passenger seats = 35, comparison parameter = 73.91304347826086
225: Bus, fuel tank capacity = 49, fuel spending = 19.0, passenger seats = 66, comparison parameter = 257.89473684210526
226: Truck, fuel tank capacity = 22, fuel spending = 91.0, carrying capacity = 56, comparison parameter = 24.175824175824175
227: Bus, fuel tank capacity = 16, fuel spending = 9.0, passenger seats = 26, comparison parameter = 177.77777777777777
228: Car, fuel tank capacity = 100, fuel spending = 14.0, max speed = 15, comparison parameter = 714.2857142857143
229: Bus, fuel tank capacity = 3, fuel spending = 76.0, passenger seats = 86, comparison parameter = 3.9473684210526314
230: Car, fuel tank capacity = 37, fuel spending = 45.0, max speed = 93, comparison parameter = 82.22222222222221
231: Bus, fuel tank capacity = 42, fuel spending = 17.0, passenger seats = 42, comparison parameter = 247.05882352941177
232: Bus, fuel tank capacity = 14, fuel spending = 35.0, passenger seats = 100, comparison parameter = 40.0
233: Car, fuel tank capacity = 55, fuel spending = 11.0, max speed = 38, comparison parameter = 500.0
234: Bus, fuel tank capacity = 65, fuel spending = 55.0, passenger seats = 35, comparison parameter = 118.18181818181819
235: Bus, fuel tank capacity = 91, fuel spending = 46.0, passenger seats = 41, comparison parameter = 197.82608695652172
236: Bus, fuel tank capacity = 54, fuel spending = 4.0, passenger seats = 45, comparison parameter = 1350.0
237: Car, fuel tank capacity = 88, fuel spending = 91.0, max speed = 69, comparison parameter = 96.7032967032967
238: Car, fuel tank capacity = 26, fuel spending = 90.0, max speed = 11, comparison parameter = 28.888888888888886
239: Bus, fuel tank capacity = 45, fuel spending = 99.0, passenger seats = 60, comparison parameter = 45.45454545454545
240: Bus, fuel tank capacity = 41, fuel spending = 20.0, passenger seats = 33, comparison parameter = 204.99999999999997
241: Truck, fuel tank capacity = 77, fuel spending = 83.0, carrying capacity = 11, comparison parameter = 92.7710843373494
242: Truck, fuel tank capacity = 42, fuel spending = 45.0, carrying capacity = 69, comparison parameter = 93.33333333333333
243: Bus, fuel tank capacity = 65, fuel spending = 6.0, passenger seats = 80, comparison parameter = 1083.3333333333335
244: Bus, fuel tank capacity = 50, fuel spending = 47.0, passenger seats = 75, comparison parameter = 106.38297872340425
245: Truck, fuel tank capacity = 98, fuel spending = 80.0, carrying capacity = 74, comparison parameter = 122.50000000000001
246: Bus, fuel tank capacity = 68, fuel spending = 96.0, passenger seats = 29, comparison parameter = 70.83333333333334
247: Bus, fuel tank capacity = 56, fuel spending = 16.0, passenger seats = 85, comparison parameter = 350.0
248: Truck, fuel tank capacity = 24, fuel spending = 42.0, carrying capacity = 42, comparison parameter = 57.14285714285714
249: Truck, fuel tank capacity = 34, fuel spending = 49.0, carrying capacity = 98, comparison parameter = 69.38775510204081
250: Bus, fuel tank capacity = 19, fuel spending = 46.0, passenger seats = 63, comparison parameter = 41.30434782608695
251: Bus, fuel tank capacity = 38, fuel spending = 80.0, passenger seats = 75, comparison parameter = 47.5
252: Car, fuel tank capacity = 17, fuel spending = 88.0, max speed = 51, comparison parameter = 19.318181818181817
253: Car, fuel tank capacity = 29, fuel spending = 19.0, max speed = 27, comparison parameter = 152.63157894736844
254: Truck, fuel tank capacity = 78, fuel spending = 76.0, carrying capacity = 16, comparison parameter = 102.63157894736842
255: Bus, fuel tank capacity = 34, fuel spending = 92.0, passenger seats = 18, comparison parameter = 36.95652173913043
256: Car, fuel tank capacity = 6, fuel spending = 55.0, max speed = 17, comparison parameter = 10.909090909090908
257: Truck, fuel tank capacity = 31, fuel spending = 52.0, carrying capacity = 25, comparison parameter = 59.61538461538461
258: Truck, fuel tank capacity = 3, fuel spending = 41.0, carrying capacity = 94, comparison parameter = 7.317073170731707
259: Bus, fuel tank capacity = 58, fuel spending = 90.0, passenger seats = 84, comparison parameter = 64.44444444444444
260: Car, fuel tank capacity = 79, fuel spending = 59.0, max speed = 83, comparison parameter = 133.89830508474577
261: Bus, fuel tank capacity = 32, fuel spending = 23.0, passenger seats = 57, comparison parameter = 139.1304347826087
262: Car, fuel tank capacity = 73, fuel spending = 34.0, max speed = 25, comparison parameter = 214.70588235294116
263: Truck, fuel tank capacity = 2, fuel spending = 17.0, carrying capacity = 45, comparison parameter = 11.76470588235294
