Container contains 10000 elements:
1: Car, fuel tank capacity = 60, fuel spending = 12.436694717281227, max speed = 164, comparison parameter = 482.4432967436909
53: Car, fuel tank capacity = 6, fuel spending = 13.094492949748844, max speed = 77, comparison parameter = 45.820789113602764
54: Truck, fuel tank capacity = 60, fuel spending = 5.557765792308909, carrying capacity = 110, comparison parameter = 1079.5705008482141
55: Bus, fuel tank capacity = 14, fuel spending = 3.929228596470627, passenger seats = 8, comparison parameter = 356.30403414490314
56: Car, fuel tank capacity = 36, fuel spending = 18.898577359734883, max speed = 126, comparison parameter = 190.4905290739039
57: Car, fuel tank capacity = 53, fuel spending = 2.5218551111519054, max speed = 192, comparison parameter = 2101.6274791374212
58: Bus, fuel tank capacity = 74, fuel spending = 9.348900196412979, passenger seats = 12, comparison parameter = 791.5369556345527
59: Bus, fuel tank capacity = 40, fuel spending = 19.88438753746585, passenger seats = 20, comparison parameter = 201.1628466033094
60: Car, fuel tank capacity = 72, fuel spending = 16.706601465125647, max speed = 57, comparison parameter = 430.9673643098333
61: Truck, fuel tank capacity = 83, fuel spending = 4.426968682572003, carrying capacity = 74, comparison parameter = 1874.8720840685558
62: Truck, fuel tank capacity = 58, fuel spending = 19.256520748465565, carrying capacity = 10, comparison parameter = 301.1966738831659
63: Truck, fuel tank capacity = 44, fuel spending = 20.100925638103853, carrying capacity = 763, comparison parameter = 218.89539214349622
64: Car, fuel tank capacity = 23, fuel spending = 19.102239308970756, max speed = 18, comparison parameter = 120.40473175937434
65: Bus, fuel tank capacity = 69, fuel spending = 18.215374287419426, passenger seats = 15, comparison parameter = 378.8008904524972
66: Truck, fuel tank capacity = 22, fuel spending = 19.18452486238267, carrying capacity = 629, comparison parameter = 114.67576162461006
67: Bus, fuel tank capacity = 62, fuel spending = 8.416873755292945, passenger seats = 8, comparison parameter = 736.6155392435504
68: Truck, fuel tank capacity = 31, fuel spending = 9.335697079369105, carrying capacity = 792, comparison parameter = 332.0587604380041
69: Car, fuel tank capacity = 38, fuel spending = 19.454418943082175, max speed = 133, comparison parameter = 195.32837300963172
70: Car, fuel tank capacity = 80, fuel spending = 14.34229533200927, max speed = 124, comparison parameter = 557.7907730114526
71: Car, fuel tank capacity = 42, fuel spending = 20.07960857846709, max speed = 22, comparison parameter = 209.1674239359418
72: Bus, fuel tank capacity = 56, fuel spending = 0.9484748552990228, passenger seats = 2, comparison parameter = 5904.215561133146
73: Bus, fuel tank capacity = 69, fuel spending = 6.035394543325468, passenger seats = 17, comparison parameter = 1143.255830330214
74: Bus, fuel tank capacity = 7, fuel spending = 5.421167254479554, passenger seats = 11, comparison parameter = 129.12348340139928
75: Truck, fuel tank capacity = 35, fuel spending = 9.250470683655509, carrying capacity = 924, comparison parameter = 378.35912568039237
76: Truck, fuel tank capacity = 53, fuel spending = 8.160427170436515, carrying capacity = 145, comparison parameter = 649.4758043060256
77: Bus, fuel tank capacity = 49, fuel spending = 2.191031908195494, passenger seats = 3, comparison parameter = 2236.389156028119
78: Truck, fuel tank capacity = 85, fuel spending = 16.913685972980023, carrying capacity = 827, comparison parameter = 502.5516030969792
79: Bus, fuel tank capacity = 2, fuel spending = 5.49614222473151, passenger seats = 7, comparison parameter = 36.3891602186059
80: Truck, fuel tank capacity = 73, fuel spending = 11.370343754990227, carrying capacity = 332, comparison parameter = 642.0210467951921
81: Truck, fuel tank capacity = 13, fuel spending = 20.217820138788905, carrying capacity = 609, comparison parameter = 64.29971139697126
82: Car, fuel tank capacity = 95, fuel spending = 12.78731364715748, max speed = 123, comparison parameter = 742.9238276416075
83: Bus, fuel tank capacity = 64, fuel spending = 18.856998383208957, passenger seats = 10, comparison parameter = 339.39653967933845
84: Truck, fuel tank capacity = 76, fuel spending = 13.138367251725088, carrying capacity = 630, comparison parameter = 578.45848379692
85: Truck, fuel tank capacity = 26, fuel spending = 18.625436039410747, carrying capacity = 478, comparison parameter = 139.59404732852934
86: Car, fuel tank capacity = 20, fuel spending = 20.75392345847716, max speed = 200, comparison parameter = 96.36732081051782
87: Car, fuel tank capacity = 80, fuel spending = 20.129875735184473, max speed = 156, comparison parameter = 397.4192441743201
88: Car, fuel tank capacity = 97, fuel spending = 9.215579707104508, max speed = 6, comparison parameter = 1052.5653630364718
89: Car, fuel tank capacity = 79, fuel spending = 8.374985281790705, max speed = 69, comparison parameter = 943.2852398172638
90: Truck, fuel tank capacity = 86, fuel spending = 7.326834874474198, carrying capacity = 336, comparison parameter = 1173.767410803996
91: Car, fuel tank capacity = 39, fuel spending = 1.0301366644064542, max speed = 124, comparison parameter = 3785.9054383304647
92: Truck, fuel tank capacity = 54, fuel spending = 6.590142693779848, carrying capacity = 670, comparison parameter = 819.4056260870993
93: Car, fuel tank capacity = 36, fuel spending = 8.372290373262185, max speed = 46, comparison parameter = 429.9898641233216
94: Bus, fuel tank capacity = 61, fuel spending = 9.240585797824743, passenger seats = 9, comparison parameter = 660.1313091466512
95: Bus, fuel tank capacity = 60, fuel spending = 1.013143386839706, passenger seats = 17, comparison parameter = 5922.162724385711
96: Truck, fuel tank capacity = 78, fuel spending = 18.08815959910644, carrying capacity = 493, comparison parameter = 431.2213167549297
97: Truck, fuel tank capacity = 65, fuel spending = 2.945122131436601, carrying capacity = 787, comparison parameter = 2207.0392024215867
98: Truck, fuel tank capacity = 48, fuel spending = 16.794974982882103, carrying capacity = 929, comparison parameter = 285.79977075835427
99: Car, fuel tank capacity = 16, fuel spending = 17.511171163692776, max speed = 137, comparison parameter = 91.37024503063506
100: Truck, fuel tank capacity = 100, fuel spending = 5.309994887529708, carrying capacity = 555, comparison parameter = 1883.2409845599973
101: Truck, fuel tank capacity = 25, fuel spending = 2.363113029350057, carrying capacity = 457, comparison parameter = 1057.926543906193
102: Car, fuel tank capacity = 8, fuel spending = 8.78849597222997, max speed = 58, comparison parameter = 91.02808973547381
103: Car, fuel tank capacity = 87, fuel spending = 10.17247906698423, max speed = 196, comparison parameter = 855.2487493669753
104: Bus, fuel tank capacity = 50, fuel spending = 16.373512145375575, passenger seats = 10, comparison parameter = 305.3712578954642
105: Car, fuel tank capacity = 84, fuel spending = 4.81724038918715, max speed = 65, comparison parameter = 1743.7369367853773
106: Car, fuel tank capacity = 72, fuel spending = 15.880990269046725, max speed = 105, comparison parameter = 453.3722317073234
107: Truck, fuel tank capacity = 8, fuel spending = 15.645171024960312, carrying capacity = 532, comparison parameter = 51.133988802275134
108: Car, fuel tank capacity = 88, fuel spending = 4.907043065104794, max speed = 40, comparison parameter = 1793.3406907673163
109: Car, fuel tank capacity = 10, fuel spending = 16.49670453689535, max speed = 121, comparison parameter = 60.618167571800264
110: Car, fuel tank capacity = 22, fuel spending = 16.4060575353861, max speed = 24, comparison parameter = 134.09681120859395
111: Truck, fuel tank capacity = 41, fuel spending = 20.88544812826788, carrying capacity = 778, comparison parameter = 196.3089312146845
112: Bus, fuel tank capacity = 7, fuel spending = 10.536247488411087, passenger seats = 5, comparison parameter = 66.43731563537553
113: Truck, fuel tank capacity = 17, fuel spending = 1.3930910221586292, carrying capacity = 192, comparison parameter = 1220.3079145293807
114: Car, fuel tank capacity = 2, fuel spending = 10.51125343909924, max speed = 186, comparison parameter = 19.027226501460795
115: Bus, fuel tank capacity = 76, fuel spending = 15.458502419308605, passenger seats = 9, comparison parameter = 491.63882721958504
116: Truck, fuel tank capacity = 45, fuel spending = 14.214430795809552, carrying capacity = 9, comparison parameter = 316.57968332623005
117: Truck, fuel tank capacity = 66, fuel spending = 7.577504035197622, carrying capacity = 307, comparison parameter = 870.9992062482447
118: Car, fuel tank capacity = 81, fuel spending = 7.624015433769141, max speed = 151, comparison parameter = 1062.432266876399
119: Truck, fuel tank capacity = 53, fuel spending = 14.747902439615626, carrying capacity = 862, comparison parameter = 359.3731394481705
120: Bus, fuel tank capacity = 96, fuel spending = 10.438204101279593, passenger seats = 3, comparison parameter = 919.6984372841646
121: Bus, fuel tank capacity = 61, fuel spending = 4.707878612829059, passenger seats = 15, comparison parameter = 1295.7003571369457
122: Truck, fuel tank capacity = 84, fuel spending = 6.380528188760701, carrying capacity = 233, comparison parameter = 1316.50542893872
123: Bus, fuel tank capacity = 15, fuel spending = 8.846732618607069, passenger seats = 7, comparison parameter = 169.5541240666746
124: Truck, fuel tank capacity = 40, fuel spending = 15.250664024448486, carrying capacity = 609, comparison parameter = 262.2836614581215
125: Bus, fuel tank capacity = 26, fuel spending = 15.735599986265344, passenger seats = 2, comparison parameter = 165.23043304795388
126: Bus, fuel tank capacity = 38, fuel spending = 2.5345706983143828, passenger seats = 9, comparison parameter = 1499.2677073585644
127: Bus, fuel tank capacity = 86, fuel spending = 3.1317091076485135, passenger seats = 18, comparison parameter = 2746.10434889894
128: Truck, fuel tank capacity = 59, fuel spending = 12.995069274256696, carrying capacity = 47, comparison parameter = 454.0183569231087
129: Car, fuel tank capacity = 68, fuel spending = 18.74467201733963, max speed = 186, comparison parameter = 362.76975098362385
130: Truck, fuel tank capacity = 54, fuel spending = 5.384453669249835, carrying capacity = 747, comparison parameter = 1002.8872624234747
131: Car, fuel tank capacity = 32, fuel spending = 18.137405623443087, max speed = 157, comparison parameter = 176.43096628240556
132: Truck, fuel tank capacity = 6, fuel spending = 0.9915856591584454, carrying capacity = 223, comparison parameter = 605.0914456641269
133: Bus, fuel tank capacity = 86, fuel spending = 5.560810625817063, passenger seats = 7, comparison parameter = 1546.5371109875516
134: Bus, fuel tank capacity = 72, fuel spending = 4.585916086808016, passenger seats = 8, comparison parameter = 1570.0243667152429
135: Car, fuel tank capacity = 18, fuel spending = 12.131263964902857, max speed = 166, comparison parameter = 148.376954388892
136: Truck, fuel tank capacity = 91, fuel spending = 3.5745519970689106, carrying capacity = 147, comparison parameter = 2545.773570355639
137: Car, fuel tank capacity = 75, fuel spending = 1.4159132256441416, max speed = 154, comparison parameter = 5296.934772671555
138: Bus, fuel tank capacity = 91, fuel spending = 16.546413926274973, passenger seats = 9, comparison parameter = 549.9681103438131
139: Bus, fuel tank capacity = 36, fuel spending = 0.38000667521644027, passenger seats = 10, comparison parameter = 9473.517795311225
140: Bus, fuel tank capacity = 68, fuel spending = 7.401127181390363, passenger seats = 11, comparison parameter = 918.7789688438462
141: Car, fuel tank capacity = 39, fuel spending = 11.142538132391445, max speed = 54, comparison parameter = 350.0100204874031
142: Bus, fuel tank capacity = 91, fuel spending = 18.16438534606885, passenger seats = 7, comparison parameter = 500.9803429417681
143: Car, fuel tank capacity = 92, fuel spending = 14.643452446455894, max speed = 59, comparison parameter = 628.2671408016656
144: Bus, fuel tank capacity = 50, fuel spending = 0.17787573987671257, passenger seats = 16, comparison parameter = 28109.510625032675
145: Truck, fuel tank capacity = 45, fuel spending = 14.94483595240286, carrying capacity = 707, comparison parameter = 301.10735335816656
146: Bus, fuel tank capacity = 30, fuel spending = 2.1976823804517593, passenger seats = 4, comparison parameter = 1365.0744196180501
147: Truck, fuel tank capacity = 5, fuel spending = 9.856504539292882, carrying capacity = 367, comparison parameter = 50.727922663328954
148: Car, fuel tank capacity = 83, fuel spending = 8.45178562845605, max speed = 192, comparison parameter = 982.0409987748615
149: Bus, fuel tank capacity = 79, fuel spending = 4.21687879426017, passenger seats = 2, comparison parameter = 1873.423540357179
150: Truck, fuel tank capacity = 57, fuel spending = 5.233749611613798, carrying capacity = 949, comparison parameter = 1089.0853447309712
151: Car, fuel tank capacity = 31, fuel spending = 18.747425648077346, max speed = 196, comparison parameter = 165.3560365136278
152: Bus, fuel tank capacity = 84, fuel spending = 16.68258469714461, passenger seats = 11, comparison parameter = 503.51909805905217
153: Car, fuel tank capacity = 15, fuel spending = 17.465031699322275, max speed = 149, comparison parameter = 85.88590194532581
154: Truck, fuel tank capacity = 95, fuel spending = 5.845782471559504, carrying capacity = 627, comparison parameter = 1625.1032340356048
155: Truck, fuel tank capacity = 29, fuel spending = 4.024674430699495, carrying capacity = 578, comparison parameter = 720.5551778000527
156: Bus, fuel tank capacity = 89, fuel spending = 15.035927451403836, passenger seats = 7, comparison parameter = 591.9155987394079
157: Truck, fuel tank capacity = 46, fuel spending = 13.269512871530248, carrying capacity = 662, comparison parameter = 346.6592967304251
158: Car, fuel tank capacity = 13, fuel spending = 7.389944631604652, max speed = 13, comparison parameter = 175.91471449464947
159: Bus, fuel tank capacity = 71, fuel spending = 11.70661347447852, passenger seats = 19, comparison parameter = 606.4947830966355
160: Car, fuel tank capacity = 16, fuel spending = 5.0220721629360305, max speed = 178, comparison parameter = 318.5935900739028
161: Truck, fuel tank capacity = 34, fuel spending = 6.8685560591343355, carrying capacity = 697, comparison parameter = 495.0094271238302
162: Car, fuel tank capacity = 48, fuel spending = 20.678924517007967, max speed = 73, comparison parameter = 232.12038885543126
163: Car, fuel tank capacity = 59, fuel spending = 6.775461661909507, max speed = 33, comparison parameter = 870.7893711758118
164: Bus, fuel tank capacity = 90, fuel spending = 18.072593434175598, passenger seats = 16, comparison parameter = 497.991615469025
165: Car, fuel tank capacity = 43, fuel spending = 19.086930929238694, max speed = 151, comparison parameter = 225.285040111554
166: Car, fuel tank capacity = 16, fuel spending = 15.866041816810068, max speed = 23, comparison parameter = 100.84430751372409
167: Car, fuel tank capacity = 22, fuel spending = 4.351445197835627, max speed = 52, comparison parameter = 505.57915818272556
168: Car, fuel tank capacity = 66, fuel spending = 8.157352214998483, max speed = 56, comparison parameter = 809.0860644542156
169: Truck, fuel tank capacity = 80, fuel spending = 8.87755336910692, carrying capacity = 296, comparison parameter = 901.1491868738602
170: Bus, fuel tank capacity = 25, fuel spending = 1.913897875156349, passenger seats = 1, comparison parameter = 1306.234795728467
171: Truck, fuel tank capacity = 93, fuel spending = 1.0490944972049512, carrying capacity = 46, comparison parameter = 8864.787704804014
172: Truck, fuel tank capacity = 16, fuel spending = 5.85145871657425, carrying capacity = 676, comparison parameter = 273.4360913233485
173: Car, fuel tank capacity = 14, fuel spending = 4.594267490210585, max speed = 45, comparison parameter = 304.7275769169089
174: Car, fuel tank capacity = 85, fuel spending = 20.6089996791637, max speed = 6, comparison parameter = 412.44117290145573
175: Truck, fuel tank capacity = 71, fuel spending = 2.277260003863817, carrying capacity = 799, comparison parameter = 3117.781890497116
176: Car, fuel tank capacity = 78, fuel spending = 10.607425294891556, max speed = 55, comparison parameter = 735.3339555223088
177: Bus, fuel tank capacity = 89, fuel spending = 20.637213105847145, passenger seats = 7, comparison parameter = 431.2597807830148
178: Car, fuel tank capacity = 5, fuel spending = 9.90983386719274, max speed = 54, comparison parameter = 50.45493261549905
179: Car, fuel tank capacity = 97, fuel spending = 5.836343853738548, max speed = 105, comparison parameter = 1661.9994028944227
180: Car, fuel tank capacity = 12, fuel spending = 11.71081244446463, max speed = 28, comparison parameter = 102.46940643022646
181: Car, fuel tank capacity = 49, fuel spending = 4.948650929860451, max speed = 27, comparison parameter = 990.1688499451662
182: Truck, fuel tank capacity = 93, fuel spending = 5.735595710403636, carrying capacity = 861, comparison parameter = 1621.4531967675111
183: Car, fuel tank capacity = 97, fuel spending = 2.051218821730439, max speed = 26, comparison parameter = 4728.895765404948
184: Car, fuel tank capacity = 66, fuel spending = 6.328336828979101, max speed = 120, comparison parameter = 1042.928051771341
185: Bus, fuel tank capacity = 57, fuel spending = 11.430942716145992, passenger seats = 6, comparison parameter = 498.64653699548825
186: Car, fuel tank capacity = 47, fuel spending = 6.303822054276313, max speed = 81, comparison parameter = 745.579421426033
187: Car, fuel tank capacity = 35, fuel spending = 11.583678765853904, max speed = 31, comparison parameter = 302.14926283325616
188: Bus, fuel tank capacity = 40, fuel spending = 9.852707416038774, passenger seats = 17, comparison parameter = 405.9797810994146
189: Truck, fuel tank capacity = 59, fuel spending = 20.493173862585053, carrying capacity = 500, comparison parameter = 287.9007439043784
190: Car, fuel tank capacity = 38, fuel spending = 5.8998761564847, max speed = 66, comparison parameter = 644.0813161515816
191: Car, fuel tank capacity = 36, fuel spending = 4.572612988382027, max speed = 9, comparison parameter = 787.2960185230597
192: Truck, fuel tank capacity = 78, fuel spending = 0.6563334314619536, carrying capacity = 768, comparison parameter = 11884.203403483267
193: Car, fuel tank capacity = 8, fuel spending = 3.4812389021594985, max speed = 192, comparison parameter = 229.80324605235802
194: Car, fuel tank capacity = 24, fuel spending = 16.29548782691382, max speed = 83, comparison parameter = 147.28003392670036
195: Bus, fuel tank capacity = 45, fuel spending = 16.026118210114607, passenger seats = 8, comparison parameter = 280.7916390607866
196: Bus, fuel tank capacity = 2, fuel spending = 0.8601500910430195, passenger seats = 20, comparison parameter = 232.51755953136
197: Car, fuel tank capacity = 3, fuel spending = 18.61969658621739, max speed = 149, comparison parameter = 16.11197038635232
198: Car, fuel tank capacity = 22, fuel spending = 9.726139876777548, max speed = 38, comparison parameter = 226.19456720469265
199: Car, fuel tank capacity = 13, fuel spending = 4.661750061401558, max speed = 192, comparison parameter = 278.8652293403208
200: Bus, fuel tank capacity = 6, fuel spending = 11.705621716878957, passenger seats = 7, comparison parameter = 51.25742267365673
201: Bus, fuel tank capacity = 68, fuel spending = 8.459101834079279, passenger seats = 18, comparison parameter = 803.8678494925742
202: Car, fuel tank capacity = 24, fuel spending = 4.180989554285236, max speed = 86, comparison parameter = 574.0267869218089
203: Truck, fuel tank capacity = 40, fuel spending = 1.8170261402806374, carrying capacity = 881, comparison parameter = 2201.399259661837
204: Truck, fuel tank capacity = 63, fuel spending = 20.806071847316232, carrying capacity = 621, comparison parameter = 302.7962244018029
205: Truck, fuel tank capacity = 100, fuel spending = 15.290840355879734, carrying capacity = 516, comparison parameter = 653.9862929217448
206: Truck, fuel tank capacity = 86, fuel spending = 20.043150805050185, carrying capacity = 360, comparison parameter = 429.07425502347144
207: Bus, fuel tank capacity = 69, fuel spending = 12.6036156710312, passenger seats = 5, comparison parameter = 547.4619490230344
208: Car, fuel tank capacity = 64, fuel spending = 18.626903881643308, max speed = 40, comparison parameter = 343.5890387724155
209: Car, fuel tank capacity = 97, fuel spending = 3.49530598841251, max speed = 37, comparison parameter = 2775.150453824938
210: Bus, fuel tank capacity = 5, fuel spending = 1.7522313327302361, passenger seats = 11, comparison parameter = 285.3504504002482
211: Car, fuel tank capacity = 61, fuel spending = 1.0325498842053387, max speed = 194, comparison parameter = 5907.704889913986
212: Truck, fuel tank capacity = 87, fuel spending = 19.96021420112303, carrying capacity = 596, comparison parameter = 435.86706597119127
213: Truck, fuel tank capacity = 80, fuel spending = 16.16135132059063, carrying capacity = 141, comparison parameter = 495.00811171696216
214: Car, fuel tank capacity = 55, fuel spending = 13.057905539222586, max speed = 56, comparison parameter = 421.20078013119456
215: Truck, fuel tank capacity = 18, fuel spending = 19.913135606112334, carrying capacity = 676, comparison parameter = 90.39259489838909
216: Car, fuel tank capacity = 40, fuel spending = 7.7697536212356875, max speed = 20, comparison parameter = 514.8168391166884
217: Bus, fuel tank capacity = 88, fuel spending = 2.3715125321310935, passenger seats = 15, comparison parameter = 3710.7119953071156
218: Car, fuel tank capacity = 5, fuel spending = 16.697038286565277, max speed = 190, comparison parameter = 29.945430525981877
219: Bus, fuel tank capacity = 76, fuel spending = 3.0907360203404384, passenger seats = 18, comparison parameter = 2458.961215058048
220: Truck, fuel tank capacity = 10, fuel spending = 5.802803284755237, carrying capacity = 689, comparison parameter = 172.3305014710972
221: Truck, fuel tank capacity = 9, fuel spending = 13.538219015252155, carrying capacity = 461, comparison parameter = 66.47846359894608
222: Car, fuel tank capacity = 38, fuel spending = 13.099970667643316, max speed = 111, comparison parameter = 290.07698539248867
223: Car, fuel tank capacity = 41, fuel spending = 13.86275719963511, max speed = 44, comparison parameter = 295.75646034599225
224: Car, fuel tank capacity = 19, fuel spending = 19.09233406141732, max speed = 186, comparison parameter = 99.51638149049617
225: Truck, fuel tank capacity = 8, fuel spending = 7.68704249140516, carrying capacity = 858, comparison parameter = 104.07123427436179
226: Truck, fuel tank capacity = 39, fuel spending = 20.35225824050909, carrying capacity = 931, comparison parameter = 191.62492701853833
227: Bus, fuel tank capacity = 30, fuel spending = 19.83110693914443, passenger seats = 17, comparison parameter = 151.2774858814527
228: Car, fuel tank capacity = 41, fuel spending = 15.677200618027468, max speed = 44, comparison parameter = 261.52628265057365
229: Truck, fuel tank capacity = 92, fuel spending = 3.433293194047673, carrying capacity = 846, comparison parameter = 2679.6429783364006
230: Car, fuel tank capacity = 88, fuel spending = 19.835511934393313, max speed = 51, comparison parameter = 443.648746203593
231: Bus, fuel tank capacity = 37, fuel spending = 3.238324413957077, passenger seats = 19, comparison parameter = 1142.566193817122
232: Truck, fuel tank capacity = 46, fuel spending = 5.315151658846403, carrying capacity = 494, comparison parameter = 865.4503756903864
233: Bus, fuel tank capacity = 7, fuel spending = 11.385681879911617, passenger seats = 7, comparison parameter = 61.48072705553529
234: Car, fuel tank capacity = 5, fuel spending = 4.886989784777294, max speed = 109, comparison parameter = 102.31247087061092
235: Truck, fuel tank capacity = 65, fuel spending = 4.833189969168919, carrying capacity = 574, comparison parameter = 1344.8674770625028
236: Bus, fuel tank capacity = 75, fuel spending = 0.3451393571966743, passenger seats = 4, comparison parameter = 21730.352808550306
237: Car, fuel tank capacity = 40, fuel spending = 4.6176592093947395, max speed = 149, comparison parameter = 866.2397588505239
238: Bus, fuel tank capacity = 32, fuel spending = 14.769953718222572, passenger seats = 10, comparison parameter = 216.6560614236705
239: Bus, fuel tank capacity = 22, fuel spending = 14.967849793089897, passenger seats = 18, comparison parameter = 146.98169946999727
240: Car, fuel tank capacity = 18, fuel spending = 16.321619279401467, max speed = 152, comparison parameter = 110.28317528957874
241: Bus, fuel tank capacity = 76, fuel spending = 20.202700839012874, passenger seats = 2, comparison parameter = 376.1873256730036
242: Car, fuel tank capacity = 17, fuel spending = 13.646585544382013, max speed = 75, comparison parameter = 124.5732857110071
