Container contains 10000 elements:
1: Truck, fuel tank capacity = 1, fuel spending = 99.0, carrying capacity = 43, comparison parameter = 1.0101010101010102
25: Bus, fuel tank capacity = 1, fuel spending = 78.0, passenger seats = 97, comparison parameter = 1.282051282051282
26: Truck, fuel tank capacity = 1, fuel spending = 78.0, carrying capacity = 65, comparison parameter = 1.282051282051282
27: Truck, fuel tank capacity = 1, fuel spending = 77.0, carrying capacity = 83, comparison parameter = 1.2987012987012987
28: Bus, fuel tank capacity = 1, fuel spending = 77.0, passenger seats = 61, comparison parameter = 1.2987012987012987
29: Car, fuel tank capacity = 1, fuel spending = 77.0, max speed = 53, comparison parameter = 1.2987012987012987
30: Bus, fuel tank capacity = 1, fuel spending = 76.0, passenger seats = 26, comparison parameter = 1.3157894736842104
31: Truck, fuel tank capacity = 1, fuel spending = 75.0, carrying capacity = 49, comparison parameter = 1.3333333333333335
32: Truck, fuel tank capacity = 1, fuel spending = 70.0, carrying capacity = 57, comparison parameter = 1.4285714285714286
33: Car, fuel tank capacity = 1, fuel spending = 69.0, max speed = 43, comparison parameter = 1.4492753623188406
34: Car, fuel tank capacity = 1, fuel spending = 69.0, max speed = 53, comparison parameter = 1.4492753623188406
35: Bus, fuel tank capacity = 1, fuel spending = 69.0, passenger seats = 25, comparison parameter = 1.4492753623188406
36: Truck, fuel tank capacity = 1, fuel spending = 69.0, carrying capacity = 15, comparison parameter = 1.4492753623188406
37: Truck, fuel tank capacity = 1, fuel spending = 68.0, carrying capacity = 63, comparison parameter = 1.4705882352941175
38: Bus, fuel tank capacity = 1, fuel spending = 67.0, passenger seats = 90, comparison parameter = 1.4925373134328357
39: Car, fuel tank capacity = 1, fuel spending = 66.0, max speed = 65, comparison parameter = 1.5151515151515151
40: Truck, fuel tank capacity = 1, fuel spending = 63.0, carrying capacity = 53, comparison parameter = 1.5873015873015872
41: Car, fuel tank capacity = 1, fuel spending = 63.0, max speed = 65, comparison parameter = 1.5873015873015872
42: Bus, fuel tank capacity = 1, fuel spending = 63.0, passenger seats = 25, comparison parameter = 1.5873015873015872
43: Car, fuel tank capacity = 1, fuel spending = 63.0, max speed = 33, comparison parameter = 1.5873015873015872
44: Bus, fuel tank capacity = 1, fuel spending = 62.0, passenger seats = 87, comparison parameter = 1.6129032258064515
45: Car, fuel tank capacity = 1, fuel spending = 60.0, max speed = 25, comparison parameter = 1.6666666666666667
46: Bus, fuel tank capacity = 1, fuel spending = 59.0, passenger seats = 68, comparison parameter = 1.694915254237288
47: Car, fuel tank capacity = 1, fuel spending = 58.0, max speed = 85, comparison parameter = 1.7241379310344827
48: Bus, fuel tank capacity = 1, fuel spending = 58.0, passenger seats = 22, comparison parameter = 1.7241379310344827
49: Bus, fuel tank capacity = 1, fuel spending = 57.0, passenger seats = 36, comparison parameter = 1.7543859649122806
50: Truck, fuel tank capacity = 1, fuel spending = 57.0, carrying capacity = 58, comparison parameter = 1.7543859649122806
51: Truck, fuel tank capacity = 1, fuel spending = 56.0, carrying capacity = 7, comparison parameter = 1.7857142857142856
52: Car, fuel tank capacity = 1, fuel spending = 56.0, max speed = 92, comparison parameter = 1.7857142857142856
53: Bus, fuel tank capacity = 1, fuel spending = 56.0, passenger seats = 96, comparison parameter = 1.7857142857142856
54: Bus, fuel tank capacity = 1, fuel spending = 55.0, passenger seats = 76, comparison parameter = 1.8181818181818181
55: Car, fuel tank capacity = 1, fuel spending = 54.0, max speed = 36, comparison parameter = 1.8518518518518516
56: Truck, fuel tank capacity = 1, fuel spending = 53.0, carrying capacity = 13, comparison parameter = 1.8867924528301887
57: Car, fuel tank capacity = 1, fuel spending = 52.0, max speed = 98, comparison parameter = 1.9230769230769231
58: Bus, fuel tank capacity = 1, fuel spending = 51.0, passenger seats = 68, comparison parameter = 1.9607843137254901
59: Bus, fuel tank capacity = 1, fuel spending = 49.0, passenger seats = 97, comparison parameter = 2.0408163265306123
60: Truck, fuel tank capacity = 1, fuel spending = 49.0, carrying capacity = 48, comparison parameter = 2.0408163265306123
61: Truck, fuel tank capacity = 2, fuel spending = 98.0, carrying capacity = 27, comparison parameter = 2.0408163265306123
62: Bus, fuel tank capacity = 2, fuel spending = 98.0, passenger seats = 22, comparison parameter = 2.0408163265306123
63: Bus, fuel tank capacity = 2, fuel spending = 97.0, passenger seats = 51, comparison parameter = 2.0618556701030926
64: Truck, fuel tank capacity = 2, fuel spending = 95.0, carrying capacity = 34, comparison parameter = 2.1052631578947367
65: Car, fuel tank capacity = 2, fuel spending = 95.0, max speed = 15, comparison parameter = 2.1052631578947367
66: Truck, fuel tank capacity = 2, fuel spending = 92.0, carrying capacity = 67, comparison parameter = 2.1739130434782608
67: Bus, fuel tank capacity = 1, fuel spending = 46.0, passenger seats = 19, comparison parameter = 2.1739130434782608
68: Car, fuel tank capacity = 1, fuel spending = 46.0, max speed = 43, comparison parameter = 2.1739130434782608
69: Truck, fuel tank capacity = 2, fuel spending = 90.0, carrying capacity = 84, comparison parameter = 2.2222222222222223
70: Car, fuel tank capacity = 1, fuel spending = 45.0, max speed = 59, comparison parameter = 2.2222222222222223
71: Truck, fuel tank capacity = 2, fuel spending = 90.0, carrying capacity = 52, comparison parameter = 2.2222222222222223
72: Car, fuel tank capacity = 2, fuel spending = 88.0, max speed = 47, comparison parameter = 2.272727272727273
73: Bus, fuel tank capacity = 2, fuel spending = 87.0, passenger seats = 59, comparison parameter = 2.2988505747126435
74: Bus, fuel tank capacity = 2, fuel spending = 87.0, passenger seats = 95, comparison parameter = 2.2988505747126435
75: Bus, fuel tank capacity = 1, fuel spending = 43.0, passenger seats = 79, comparison parameter = 2.3255813953488373
76: Truck, fuel tank capacity = 2, fuel spending = 84.0, carrying capacity = 100, comparison parameter = 2.380952380952381
77: Car, fuel tank capacity = 1, fuel spending = 42.0, max speed = 37, comparison parameter = 2.380952380952381
78: Bus, fuel tank capacity = 2, fuel spending = 83.0, passenger seats = 97, comparison parameter = 2.4096385542168677
79: Car, fuel tank capacity = 1, fuel spending = 41.0, max speed = 11, comparison parameter = 2.4390243902439024
80: Car, fuel tank capacity = 2, fuel spending = 81.0, max speed = 11, comparison parameter = 2.4691358024691357
81: Truck, fuel tank capacity = 2, fuel spending = 81.0, carrying capacity = 21, comparison parameter = 2.4691358024691357
82: Bus, fuel tank capacity = 2, fuel spending = 81.0, passenger seats = 22, comparison parameter = 2.4691358024691357
83: Car, fuel tank capacity = 2, fuel spending = 80.0, max speed = 14, comparison parameter = 2.5
84: Bus, fuel tank capacity = 2, fuel spending = 80.0, passenger seats = 16, comparison parameter = 2.5
85: Truck, fuel tank capacity = 2, fuel spending = 80.0, carrying capacity = 26, comparison parameter = 2.5
86: Car, fuel tank capacity = 1, fuel spending = 40.0, max speed = 14, comparison parameter = 2.5
87: Car, fuel tank capacity = 1, fuel spending = 40.0, max speed = 14, comparison parameter = 2.5
88: Car, fuel tank capacity = 2, fuel spending = 79.0, max speed = 51, comparison parameter = 2.5316455696202533
89: Bus, fuel tank capacity = 2, fuel spending = 79.0, passenger seats = 57, comparison parameter = 2.5316455696202533
90: Bus, fuel tank capacity = 2, fuel spending = 77.0, passenger seats = 10, comparison parameter = 2.5974025974025974
91: Truck, fuel tank capacity = 2, fuel spending = 76.0, carrying capacity = 66, comparison parameter = 2.631578947368421
92: Truck, fuel tank capacity = 2, fuel spending = 76.0, carrying capacity = 9, comparison parameter = 2.631578947368421
93: Car, fuel tank capacity = 2, fuel spending = 75.0, max speed = 17, comparison parameter = 2.666666666666667
94: Car, fuel tank capacity = 2, fuel spending = 74.0, max speed = 3, comparison parameter = 2.7027027027027026
95: Truck, fuel tank capacity = 2, fuel spending = 73.0, carrying capacity = 59, comparison parameter = 2.73972602739726
96: Car, fuel tank capacity = 2, fuel spending = 73.0, max speed = 7, comparison parameter = 2.73972602739726
97: Truck, fuel tank capacity = 2, fuel spending = 72.0, carrying capacity = 72, comparison parameter = 2.7777777777777777
98: Bus, fuel tank capacity = 2, fuel spending = 72.0, passenger seats = 80, comparison parameter = 2.7777777777777777
99: Bus, fuel tank capacity = 2, fuel spending = 71.0, passenger seats = 6, comparison parameter = 2.8169014084507045
100: Bus, fuel tank capacity = 2, fuel spending = 70.0, passenger seats = 50, comparison parameter = 2.857142857142857
101: Car, fuel tank capacity = 1, fuel spending = 35.0, max speed = 3, comparison parameter = 2.857142857142857
102: Truck, fuel tank capacity = 1, fuel spending = 35.0, carrying capacity = 69, comparison parameter = 2.857142857142857
103: Car, fuel tank capacity = 2, fuel spending = 69.0, max speed = 11, comparison parameter = 2.898550724637681
104: Truck, fuel tank capacity = 1, fuel spending = 34.0, carrying capacity = 91, comparison parameter = 2.941176470588235
105: Bus, fuel tank capacity = 2, fuel spending = 68.0, passenger seats = 46, comparison parameter = 2.941176470588235
106: Car, fuel tank capacity = 1, fuel spending = 34.0, max speed = 36, comparison parameter = 2.941176470588235
107: Truck, fuel tank capacity = 1, fuel spending = 34.0, carrying capacity = 50, comparison parameter = 2.941176470588235
108: Truck, fuel tank capacity = 2, fuel spending = 67.0, carrying capacity = 55, comparison parameter = 2.9850746268656714
109: Truck, fuel tank capacity = 3, fuel spending = 100.0, carrying capacity = 43, comparison parameter = 3.0
110: Car, fuel tank capacity = 3, fuel spending = 100.0, max speed = 64, comparison parameter = 3.0
111: Bus, fuel tank capacity = 3, fuel spending = 100.0, passenger seats = 99, comparison parameter = 3.0
112: Car, fuel tank capacity = 1, fuel spending = 33.0, max speed = 32, comparison parameter = 3.0303030303030303
113: Bus, fuel tank capacity = 2, fuel spending = 65.0, passenger seats = 91, comparison parameter = 3.076923076923077
114: Truck, fuel tank capacity = 1, fuel spending = 32.0, carrying capacity = 67, comparison parameter = 3.125
115: Bus, fuel tank capacity = 3, fuel spending = 96.0, passenger seats = 9, comparison parameter = 3.125
116: Bus, fuel tank capacity = 1, fuel spending = 32.0, passenger seats = 60, comparison parameter = 3.125
117: Bus, fuel tank capacity = 3, fuel spending = 94.0, passenger seats = 28, comparison parameter = 3.1914893617021276
118: Car, fuel tank capacity = 3, fuel spending = 93.0, max speed = 39, comparison parameter = 3.225806451612903
119: Bus, fuel tank capacity = 2, fuel spending = 62.0, passenger seats = 99, comparison parameter = 3.225806451612903
120: Car, fuel tank capacity = 3, fuel spending = 92.0, max speed = 29, comparison parameter = 3.260869565217391
121: Car, fuel tank capacity = 3, fuel spending = 92.0, max speed = 71, comparison parameter = 3.260869565217391
122: Truck, fuel tank capacity = 2, fuel spending = 61.0, carrying capacity = 4, comparison parameter = 3.278688524590164
123: Bus, fuel tank capacity = 1, fuel spending = 30.0, passenger seats = 90, comparison parameter = 3.3333333333333335
124: Bus, fuel tank capacity = 1, fuel spending = 29.0, passenger seats = 46, comparison parameter = 3.4482758620689653
125: Bus, fuel tank capacity = 3, fuel spending = 86.0, passenger seats = 41, comparison parameter = 3.488372093023256
126: Car, fuel tank capacity = 3, fuel spending = 85.0, max speed = 9, comparison parameter = 3.5294117647058822
127: Car, fuel tank capacity = 3, fuel spending = 85.0, max speed = 12, comparison parameter = 3.5294117647058822
128: Car, fuel tank capacity = 3, fuel spending = 84.0, max speed = 70, comparison parameter = 3.571428571428571
129: Bus, fuel tank capacity = 3, fuel spending = 83.0, passenger seats = 94, comparison parameter = 3.614457831325301
130: Bus, fuel tank capacity = 2, fuel spending = 55.0, passenger seats = 59, comparison parameter = 3.6363636363636362
131: Car, fuel tank capacity = 2, fuel spending = 55.0, max speed = 2, comparison parameter = 3.6363636363636362
132: Truck, fuel tank capacity = 2, fuel spending = 53.0, carrying capacity = 2, comparison parameter = 3.7735849056603774
133: Truck, fuel tank capacity = 2, fuel spending = 53.0, carrying capacity = 14, comparison parameter = 3.7735849056603774
134: Car, fuel tank capacity = 2, fuel spending = 53.0, max speed = 91, comparison parameter = 3.7735849056603774
135: Bus, fuel tank capacity = 3, fuel spending = 79.0, passenger seats = 36, comparison parameter = 3.79746835443038
136: Truck, fuel tank capacity = 3, fuel spending = 79.0, carrying capacity = 74, comparison parameter = 3.79746835443038
137: Truck, fuel tank capacity = 1, fuel spending = 26.0, carrying capacity = 66, comparison parameter = 3.8461538461538463
138: Bus, fuel tank capacity = 2, fuel spending = 52.0, passenger seats = 85, comparison parameter = 3.8461538461538463
139: Truck, fuel tank capacity = 2, fuel spending = 52.0, carrying capacity = 6, comparison parameter = 3.8461538461538463
140: Truck, fuel tank capacity = 1, fuel spending = 26.0, carrying capacity = 81, comparison parameter = 3.8461538461538463
141: Truck, fuel tank capacity = 2, fuel spending = 52.0, carrying capacity = 63, comparison parameter = 3.8461538461538463
142: Bus, fuel tank capacity = 2, fuel spending = 52.0, passenger seats = 50, comparison parameter = 3.8461538461538463
143: Truck, fuel tank capacity = 1, fuel spending = 26.0, carrying capacity = 48, comparison parameter = 3.8461538461538463
144: Car, fuel tank capacity = 3, fuel spending = 77.0, max speed = 82, comparison parameter = 3.896103896103896
145: Truck, fuel tank capacity = 2, fuel spending = 51.0, carrying capacity = 13, comparison parameter = 3.9215686274509802
146: Bus, fuel tank capacity = 3, fuel spending = 76.0, passenger seats = 2, comparison parameter = 3.9473684210526314
147: Bus, fuel tank capacity = 3, fuel spending = 76.0, passenger seats = 46, comparison parameter = 3.9473684210526314
148: Car, fuel tank capacity = 3, fuel spending = 76.0, max speed = 86, comparison parameter = 3.9473684210526314
149: Truck, fuel tank capacity = 1, fuel spending = 25.0, carrying capacity = 20, comparison parameter = 4.0
150: Car, fuel tank capacity = 1, fuel spending = 25.0, max speed = 72, comparison parameter = 4.0
151: Bus, fuel tank capacity = 3, fuel spending = 75.0, passenger seats = 19, comparison parameter = 4.0
152: Truck, fuel tank capacity = 3, fuel spending = 75.0, carrying capacity = 38, comparison parameter = 4.0
153: Bus, fuel tank capacity = 1, fuel spending = 25.0, passenger seats = 6, comparison parameter = 4.0
154: Bus, fuel tank capacity = 1, fuel spending = 25.0, passenger seats = 53, comparison parameter = 4.0
155: Truck, fuel tank capacity = 2, fuel spending = 50.0, carrying capacity = 36, comparison parameter = 4.0
156: Truck, fuel tank capacity = 1, fuel spending = 25.0, carrying capacity = 12, comparison parameter = 4.0
157: Bus, fuel tank capacity = 3, fuel spending = 74.0, passenger seats = 51, comparison parameter = 4.054054054054054
158: Car, fuel tank capacity = 2, fuel spending = 49.0, max speed = 17, comparison parameter = 4.081632653061225
159: Truck, fuel tank capacity = 2, fuel spending = 49.0, carrying capacity = 66, comparison parameter = 4.081632653061225
160: Truck, fuel tank capacity = 4, fuel spending = 98.0, carrying capacity = 83, comparison parameter = 4.081632653061225
161: Truck, fuel tank capacity = 2, fuel spending = 49.0, carrying capacity = 86, comparison parameter = 4.081632653061225
162: Bus, fuel tank capacity = 3, fuel spending = 73.0, passenger seats = 24, comparison parameter = 4.10958904109589
163: Truck, fuel tank capacity = 4, fuel spending = 97.0, carrying capacity = 11, comparison parameter = 4.123711340206185
164: Truck, fuel tank capacity = 4, fuel spending = 97.0, carrying capacity = 44, comparison parameter = 4.123711340206185
165: Truck, fuel tank capacity = 3, fuel spending = 72.0, carrying capacity = 3, comparison parameter = 4.166666666666666
166: Car, fuel tank capacity = 3, fuel spending = 72.0, max speed = 33, comparison parameter = 4.166666666666666
167: Bus, fuel tank capacity = 3, fuel spending = 72.0, passenger seats = 77, comparison parameter = 4.166666666666666
168: Truck, fuel tank capacity = 2, fuel spending = 48.0, carrying capacity = 80, comparison parameter = 4.166666666666666
169: Bus, fuel tank capacity = 4, fuel spending = 95.0, passenger seats = 3, comparison parameter = 4.2105263157894735
170: Bus, fuel tank capacity = 3, fuel spending = 71.0, passenger seats = 48, comparison parameter = 4.225352112676056
171: Truck, fuel tank capacity = 4, fuel spending = 94.0, carrying capacity = 40, comparison parameter = 4.25531914893617
172: Truck, fuel tank capacity = 3, fuel spending = 70.0, carrying capacity = 64, comparison parameter = 4.285714285714286
173: Bus, fuel tank capacity = 3, fuel spending = 70.0, passenger seats = 12, comparison parameter = 4.285714285714286
174: Truck, fuel tank capacity = 3, fuel spending = 70.0, carrying capacity = 10, comparison parameter = 4.285714285714286
175: Truck, fuel tank capacity = 2, fuel spending = 46.0, carrying capacity = 59, comparison parameter = 4.3478260869565215
176: Car, fuel tank capacity = 1, fuel spending = 23.0, max speed = 64, comparison parameter = 4.3478260869565215
177: Car, fuel tank capacity = 4, fuel spending = 91.0, max speed = 6, comparison parameter = 4.395604395604396
178: Bus, fuel tank capacity = 2, fuel spending = 45.0, passenger seats = 6, comparison parameter = 4.444444444444445
179: Truck, fuel tank capacity = 4, fuel spending = 90.0, carrying capacity = 32, comparison parameter = 4.444444444444445
180: Bus, fuel tank capacity = 2, fuel spending = 45.0, passenger seats = 75, comparison parameter = 4.444444444444445
181: Car, fuel tank capacity = 4, fuel spending = 90.0, max speed = 87, comparison parameter = 4.444444444444445
182: Car, fuel tank capacity = 4, fuel spending = 90.0, max speed = 82, comparison parameter = 4.444444444444445
183: Bus, fuel tank capacity = 3, fuel spending = 66.0, passenger seats = 98, comparison parameter = 4.545454545454546
184: Truck, fuel tank capacity = 4, fuel spending = 86.0, carrying capacity = 10, comparison parameter = 4.651162790697675
185: Truck, fuel tank capacity = 2, fuel spending = 43.0, carrying capacity = 18, comparison parameter = 4.651162790697675
186: Bus, fuel tank capacity = 3, fuel spending = 64.0, passenger seats = 98, comparison parameter = 4.6875
187: Car, fuel tank capacity = 3, fuel spending = 64.0, max speed = 15, comparison parameter = 4.6875
188: Truck, fuel tank capacity = 3, fuel spending = 64.0, carrying capacity = 70, comparison parameter = 4.6875
189: Bus, fuel tank capacity = 2, fuel spending = 42.0, passenger seats = 19, comparison parameter = 4.761904761904762
190: Car, fuel tank capacity = 1, fuel spending = 21.0, max speed = 80, comparison parameter = 4.761904761904762
191: Car, fuel tank capacity = 4, fuel spending = 84.0, max speed = 23, comparison parameter = 4.761904761904762
192: Car, fuel tank capacity = 4, fuel spending = 83.0, max speed = 96, comparison parameter = 4.819277108433735
193: Bus, fuel tank capacity = 3, fuel spending = 62.0, passenger seats = 25, comparison parameter = 4.838709677419355
194: Truck, fuel tank capacity = 3, fuel spending = 62.0, carrying capacity = 23, comparison parameter = 4.838709677419355
195: Truck, fuel tank capacity = 2, fuel spending = 41.0, carrying capacity = 82, comparison parameter = 4.878048780487805
196: Bus, fuel tank capacity = 4, fuel spending = 82.0, passenger seats = 64, comparison parameter = 4.878048780487805
197: Truck, fuel tank capacity = 4, fuel spending = 82.0, carrying capacity = 1, comparison parameter = 4.878048780487805
198: Truck, fuel tank capacity = 3, fuel spending = 61.0, carrying capacity = 63, comparison parameter = 4.918032786885246
199: Bus, fuel tank capacity = 3, fuel spending = 61.0, passenger seats = 63, comparison parameter = 4.918032786885246
200: Truck, fuel tank capacity = 4, fuel spending = 81.0, carrying capacity = 58, comparison parameter = 4.938271604938271
201: Car, fuel tank capacity = 1, fuel spending = 20.0, max speed = 55, comparison parameter = 5.0
202: Car, fuel tank capacity = 1, fuel spending = 20.0, max speed = 50, comparison parameter = 5.0
203: Truck, fuel tank capacity = 5, fuel spending = 100.0, carrying capacity = 24, comparison parameter = 5.0
204: Truck, fuel tank capacity = 3, fuel spending = 60.0, carrying capacity = 79, comparison parameter = 5.0
205: Truck, fuel tank capacity = 2, fuel spending = 40.0, carrying capacity = 25, comparison parameter = 5.0
206: Car, fuel tank capacity = 3, fuel spending = 59.0, max speed = 30, comparison parameter = 5.084745762711865
207: Truck, fuel tank capacity = 5, fuel spending = 98.0, carrying capacity = 59, comparison parameter = 5.1020408163265305
208: Bus, fuel tank capacity = 5, fuel spending = 98.0, passenger seats = 22, comparison parameter = 5.1020408163265305
209: Bus, fuel tank capacity = 2, fuel spending = 39.0, passenger seats = 58, comparison parameter = 5.128205128205128
210: Car, fuel tank capacity = 3, fuel spending = 58.0, max speed = 11, comparison parameter = 5.172413793103448
211: Car, fuel tank capacity = 3, fuel spending = 58.0, max speed = 57, comparison parameter = 5.172413793103448
212: Car, fuel tank capacity = 5, fuel spending = 95.0, max speed = 8, comparison parameter = 5.263157894736842
213: Truck, fuel tank capacity = 5, fuel spending = 95.0, carrying capacity = 13, comparison parameter = 5.263157894736842
214: Car, fuel tank capacity = 5, fuel spending = 95.0, max speed = 64, comparison parameter = 5.263157894736842
215: Bus, fuel tank capacity = 5, fuel spending = 95.0, passenger seats = 67, comparison parameter = 5.263157894736842
216: Bus, fuel tank capacity = 3, fuel spending = 56.0, passenger seats = 62, comparison parameter = 5.357142857142857
217: Bus, fuel tank capacity = 3, fuel spending = 56.0, passenger seats = 73, comparison parameter = 5.357142857142857
218: Car, fuel tank capacity = 5, fuel spending = 93.0, max speed = 33, comparison parameter = 5.376344086021505
219: Truck, fuel tank capacity = 5, fuel spending = 93.0, carrying capacity = 97, comparison parameter = 5.376344086021505
220: Truck, fuel tank capacity = 4, fuel spending = 74.0, carrying capacity = 79, comparison parameter = 5.405405405405405
221: Bus, fuel tank capacity = 4, fuel spending = 74.0, passenger seats = 89, comparison parameter = 5.405405405405405
222: Bus, fuel tank capacity = 5, fuel spending = 92.0, passenger seats = 27, comparison parameter = 5.434782608695652
223: Bus, fuel tank capacity = 3, fuel spending = 55.0, passenger seats = 19, comparison parameter = 5.454545454545454
224: Bus, fuel tank capacity = 4, fuel spending = 73.0, passenger seats = 34, comparison parameter = 5.47945205479452
225: Car, fuel tank capacity = 4, fuel spending = 73.0, max speed = 72, comparison parameter = 5.47945205479452
226: Car, fuel tank capacity = 3, fuel spending = 54.0, max speed = 59, comparison parameter = 5.555555555555555
227: Car, fuel tank capacity = 5, fuel spending = 90.0, max speed = 15, comparison parameter = 5.555555555555555
228: Bus, fuel tank capacity = 3, fuel spending = 54.0, passenger seats = 57, comparison parameter = 5.555555555555555
229: Truck, fuel tank capacity = 5, fuel spending = 90.0, carrying capacity = 2, comparison parameter = 5.555555555555555
230: Bus, fuel tank capacity = 3, fuel spending = 54.0, passenger seats = 18, comparison parameter = 5.555555555555555
231: Truck, fuel tank capacity = 2, fuel spending = 36.0, carrying capacity = 1, comparison parameter = 5.555555555555555
232: Truck, fuel tank capacity = 5, fuel spending = 89.0, carrying capacity = 98, comparison parameter = 5.617977528089887
233: Bus, fuel tank capacity = 5, fuel spending = 89.0, passenger seats = 33, comparison parameter = 5.617977528089887
234: Truck, fuel tank capacity = 4, fuel spending = 71.0, carrying capacity = 64, comparison parameter = 5.633802816901409
235: Truck, fuel tank capacity = 4, fuel spending = 71.0, carrying capacity = 66, comparison parameter = 5.633802816901409
236: Truck, fuel tank capacity = 4, fuel spending = 71.0, carrying capacity = 12, comparison parameter = 5.633802816901409
237: Car, fuel tank capacity = 2, fuel spending = 35.0, max speed = 46, comparison parameter = 5.714285714285714
238: Car, fuel tank capacity = 5, fuel spending = 87.0, max speed = 43, comparison parameter = 5.747126436781609
239: Truck, fuel tank capacity = 5, fuel spending = 86.0, carrying capacity = 49, comparison parameter = 5.813953488372093
240: Truck, fuel tank capacity = 1, fuel spending = 17.0, carrying capacity = 72, comparison parameter = 5.88235294117647
241: Bus, fuel tank capacity = 4, fuel spending = 68.0, passenger seats = 74, comparison parameter = 5.88235294117647
242: Truck, fuel tank capacity = 3, fuel spending = 51.0, carrying capacity = 18, comparison parameter = 5.88235294117647
243: Truck, fuel tank capacity = 6, fuel spending = 100.0, carrying capacity = 11, comparison parameter = 6.0
244: Bus, fuel tank capacity = 6, fuel spending = 100.0, passenger seats = 18, comparison parameter = 6.0
245: Car, fuel tank capacity = 5, fuel spending = 83.0, max speed = 12, comparison parameter = 6.024096385542169
246: Car, fuel tank capacity = 4, fuel spending = 66.0, max speed = 39, comparison parameter = 6.0606060606060606
247: Car, fuel tank capacity = 3, fuel spending = 49.0, max speed = 35, comparison parameter = 6.122448979591836
248: Bus, fuel tank capacity = 6, fuel spending = 98.0, passenger seats = 44, comparison parameter = 6.122448979591836
249: Truck, fuel tank capacity = 3, fuel spending = 49.0, carrying capacity = 3, comparison parameter = 6.122448979591836
250: Bus, fuel tank capacity = 4, fuel spending = 65.0, passenger seats = 55, comparison parameter = 6.153846153846154
251: Car, fuel tank capacity = 4, fuel spending = 65.0, max speed = 62, comparison parameter = 6.153846153846154
252: Truck, fuel tank capacity = 5, fuel spending = 81.0, carrying capacity = 53, comparison parameter = 6.172839506172839
253: Truck, fuel tank capacity = 5, fuel spending = 81.0, carrying capacity = 89, comparison parameter = 6.172839506172839
254: Bus, fuel tank capacity = 5, fuel spending = 81.0, passenger seats = 5, comparison parameter = 6.172839506172839
255: Car, fuel tank capacity = 6, fuel spending = 97.0, max speed = 4, comparison parameter = 6.185567010309279
256: Truck, fuel tank capacity = 6, fuel spending = 97.0, carrying capacity = 74, comparison parameter = 6.185567010309279
257: Car, fuel tank capacity = 3, fuel spending = 48.0, max speed = 38, comparison parameter = 6.25
258: Car, fuel tank capacity = 3, fuel spending = 48.0, max speed = 21, comparison parameter = 6.25
259: Car, fuel tank capacity = 1, fuel spending = 16.0, max speed = 23, comparison parameter = 6.25
260: Car, fuel tank capacity = 1, fuel spending = 16.0, max speed = 19, comparison parameter = 6.25
261: Bus, fuel tank capacity = 6, fuel spending = 96.0, passenger seats = 65, comparison parameter = 6.25
