Container contains 10000 elements:
1: Bus, fuel tank capacity = 1, fuel spending = 99.0, passenger seats = 82, comparison parameter = 1.0101010101010102
66: Bus, fuel tank capacity = 1, fuel spending = 44.0, passenger seats = 71, comparison parameter = 2.272727272727273
67: Truck, fuel tank capacity = 2, fuel spending = 87.0, carrying capacity = 46, comparison parameter = 2.2988505747126435
68: Truck, fuel tank capacity = 2, fuel spending = 86.0, carrying capacity = 68, comparison parameter = 2.3255813953488373
69: Truck, fuel tank capacity = 2, fuel spending = 86.0, carrying capacity = 27, comparison parameter = 2.3255813953488373
70: Truck, fuel tank capacity = 2, fuel spending = 86.0, carrying capacity = 96, comparison parameter = 2.3255813953488373
71: Bus, fuel tank capacity = 1, fuel spending = 42.0, passenger seats = 73, comparison parameter = 2.380952380952381
72: Bus, fuel tank capacity = 2, fuel spending = 83.0, passenger seats = 19, comparison parameter = 2.4096385542168677
73: Bus, fuel tank capacity = 2, fuel spending = 83.0, passenger seats = 97, comparison parameter = 2.4096385542168677
74: Truck, fuel tank capacity = 2, fuel spending = 83.0, carrying capacity = 51, comparison parameter = 2.4096385542168677
75: Car, fuel tank capacity = 2, fuel spending = 83.0, max speed = 50, comparison parameter = 2.4096385542168677
76: Car, fuel tank capacity = 1, fuel spending = 41.0, max speed = 76, comparison parameter = 2.4390243902439024
77: Truck, fuel tank capacity = 1, fuel spending = 41.0, carrying capacity = 92, comparison parameter = 2.4390243902439024
78: Car, fuel tank capacity = 2, fuel spending = 82.0, max speed = 65, comparison parameter = 2.4390243902439024
79: Car, fuel tank capacity = 2, fuel spending = 81.0, max speed = 90, comparison parameter = 2.4691358024691357
80: Truck, fuel tank capacity = 2, fuel spending = 80.0, carrying capacity = 45, comparison parameter = 2.5
81: Truck, fuel tank capacity = 2, fuel spending = 79.0, carrying capacity = 9, comparison parameter = 2.5316455696202533
82: Car, fuel tank capacity = 2, fuel spending = 79.0, max speed = 39, comparison parameter = 2.5316455696202533
83: Truck, fuel tank capacity = 1, fuel spending = 39.0, carrying capacity = 71, comparison parameter = 2.564102564102564
84: Bus, fuel tank capacity = 1, fuel spending = 39.0, passenger seats = 77, comparison parameter = 2.564102564102564
85: Bus, fuel tank capacity = 2, fuel spending = 77.0, passenger seats = 25, comparison parameter = 2.5974025974025974
86: Bus, fuel tank capacity = 1, fuel spending = 38.0, passenger seats = 29, comparison parameter = 2.631578947368421
87: Bus, fuel tank capacity = 2, fuel spending = 76.0, passenger seats = 66, comparison parameter = 2.631578947368421
88: Truck, fuel tank capacity = 1, fuel spending = 38.0, carrying capacity = 56, comparison parameter = 2.631578947368421
89: Bus, fuel tank capacity = 2, fuel spending = 75.0, passenger seats = 59, comparison parameter = 2.666666666666667
90: Truck, fuel tank capacity = 2, fuel spending = 74.0, carrying capacity = 94, comparison parameter = 2.7027027027027026
91: Truck, fuel tank capacity = 1, fuel spending = 37.0, carrying capacity = 51, comparison parameter = 2.7027027027027026
92: Bus, fuel tank capacity = 1, fuel spending = 37.0, passenger seats = 37, comparison parameter = 2.7027027027027026
93: Bus, fuel tank capacity = 2, fuel spending = 73.0, passenger seats = 6, comparison parameter = 2.73972602739726
94: Truck, fuel tank capacity = 2, fuel spending = 70.0, carrying capacity = 15, comparison parameter = 2.857142857142857
95: Car, fuel tank capacity = 1, fuel spending = 35.0, max speed = 8, comparison parameter = 2.857142857142857
96: Truck, fuel tank capacity = 2, fuel spending = 70.0, carrying capacity = 33, comparison parameter = 2.857142857142857
97: Truck, fuel tank capacity = 2, fuel spending = 69.0, carrying capacity = 8, comparison parameter = 2.898550724637681
98: Truck, fuel tank capacity = 2, fuel spending = 69.0, carrying capacity = 61, comparison parameter = 2.898550724637681
99: Truck, fuel tank capacity = 2, fuel spending = 68.0, carrying capacity = 21, comparison parameter = 2.941176470588235
100: Truck, fuel tank capacity = 1, fuel spending = 34.0, carrying capacity = 1, comparison parameter = 2.941176470588235
101: Truck, fuel tank capacity = 2, fuel spending = 67.0, carrying capacity = 86, comparison parameter = 2.9850746268656714
102: Bus, fuel tank capacity = 3, fuel spending = 99.0, passenger seats = 77, comparison parameter = 3.0303030303030303
103: Truck, fuel tank capacity = 3, fuel spending = 99.0, carrying capacity = 81, comparison parameter = 3.0303030303030303
104: Truck, fuel tank capacity = 2, fuel spending = 65.0, carrying capacity = 79, comparison parameter = 3.076923076923077
105: Car, fuel tank capacity = 3, fuel spending = 97.0, max speed = 3, comparison parameter = 3.0927835051546393
106: Bus, fuel tank capacity = 3, fuel spending = 97.0, passenger seats = 92, comparison parameter = 3.0927835051546393
107: Bus, fuel tank capacity = 3, fuel spending = 97.0, passenger seats = 46, comparison parameter = 3.0927835051546393
108: Bus, fuel tank capacity = 1, fuel spending = 32.0, passenger seats = 19, comparison parameter = 3.125
109: Car, fuel tank capacity = 3, fuel spending = 96.0, max speed = 50, comparison parameter = 3.125
110: Car, fuel tank capacity = 3, fuel spending = 95.0, max speed = 54, comparison parameter = 3.1578947368421053
111: Bus, fuel tank capacity = 2, fuel spending = 63.0, passenger seats = 88, comparison parameter = 3.1746031746031744
112: Bus, fuel tank capacity = 3, fuel spending = 94.0, passenger seats = 44, comparison parameter = 3.1914893617021276
113: Truck, fuel tank capacity = 3, fuel spending = 94.0, carrying capacity = 61, comparison parameter = 3.1914893617021276
114: Truck, fuel tank capacity = 3, fuel spending = 93.0, carrying capacity = 5, comparison parameter = 3.225806451612903
115: Bus, fuel tank capacity = 2, fuel spending = 62.0, passenger seats = 49, comparison parameter = 3.225806451612903
116: Truck, fuel tank capacity = 1, fuel spending = 31.0, carrying capacity = 43, comparison parameter = 3.225806451612903
117: Truck, fuel tank capacity = 2, fuel spending = 62.0, carrying capacity = 82, comparison parameter = 3.225806451612903
118: Bus, fuel tank capacity = 1, fuel spending = 31.0, passenger seats = 91, comparison parameter = 3.225806451612903
119: Car, fuel tank capacity = 1, fuel spending = 31.0, max speed = 6, comparison parameter = 3.225806451612903
120: Car, fuel tank capacity = 2, fuel spending = 61.0, max speed = 59, comparison parameter = 3.278688524590164
121: Car, fuel tank capacity = 3, fuel spending = 91.0, max speed = 84, comparison parameter = 3.296703296703297
122: Bus, fuel tank capacity = 3, fuel spending = 90.0, passenger seats = 60, comparison parameter = 3.3333333333333335
123: Bus, fuel tank capacity = 3, fuel spending = 90.0, passenger seats = 6, comparison parameter = 3.3333333333333335
124: Car, fuel tank capacity = 1, fuel spending = 30.0, max speed = 53, comparison parameter = 3.3333333333333335
125: Truck, fuel tank capacity = 3, fuel spending = 89.0, carrying capacity = 54, comparison parameter = 3.3707865168539324
126: Car, fuel tank capacity = 2, fuel spending = 59.0, max speed = 32, comparison parameter = 3.389830508474576
127: Car, fuel tank capacity = 3, fuel spending = 88.0, max speed = 47, comparison parameter = 3.4090909090909087
128: Truck, fuel tank capacity = 3, fuel spending = 87.0, carrying capacity = 12, comparison parameter = 3.4482758620689653
129: Truck, fuel tank capacity = 2, fuel spending = 58.0, carrying capacity = 46, comparison parameter = 3.4482758620689653
130: Car, fuel tank capacity = 3, fuel spending = 86.0, max speed = 88, comparison parameter = 3.488372093023256
131: Car, fuel tank capacity = 2, fuel spending = 57.0, max speed = 94, comparison parameter = 3.508771929824561
132: Truck, fuel tank capacity = 2, fuel spending = 57.0, carrying capacity = 93, comparison parameter = 3.508771929824561
133: Truck, fuel tank capacity = 3, fuel spending = 85.0, carrying capacity = 38, comparison parameter = 3.5294117647058822
134: Car, fuel tank capacity = 3, fuel spending = 85.0, max speed = 59, comparison parameter = 3.5294117647058822
135: Truck, fuel tank capacity = 1, fuel spending = 28.0, carrying capacity = 87, comparison parameter = 3.571428571428571
136: Car, fuel tank capacity = 3, fuel spending = 84.0, max speed = 64, comparison parameter = 3.571428571428571
137: Truck, fuel tank capacity = 2, fuel spending = 55.0, carrying capacity = 100, comparison parameter = 3.6363636363636362
138: Bus, fuel tank capacity = 2, fuel spending = 55.0, passenger seats = 85, comparison parameter = 3.6363636363636362
139: Bus, fuel tank capacity = 3, fuel spending = 82.0, passenger seats = 92, comparison parameter = 3.6585365853658534
140: Car, fuel tank capacity = 3, fuel spending = 81.0, max speed = 79, comparison parameter = 3.7037037037037033
141: Truck, fuel tank capacity = 2, fuel spending = 54.0, carrying capacity = 75, comparison parameter = 3.7037037037037033
142: Bus, fuel tank capacity = 3, fuel spending = 81.0, passenger seats = 14, comparison parameter = 3.7037037037037033
143: Car, fuel tank capacity = 3, fuel spending = 79.0, max speed = 70, comparison parameter = 3.79746835443038
144: Bus, fuel tank capacity = 3, fuel spending = 79.0, passenger seats = 50, comparison parameter = 3.79746835443038
145: Bus, fuel tank capacity = 1, fuel spending = 26.0, passenger seats = 6, comparison parameter = 3.8461538461538463
146: Bus, fuel tank capacity = 3, fuel spending = 78.0, passenger seats = 18, comparison parameter = 3.8461538461538463
147: Truck, fuel tank capacity = 3, fuel spending = 77.0, carrying capacity = 90, comparison parameter = 3.896103896103896
148: Truck, fuel tank capacity = 3, fuel spending = 76.0, carrying capacity = 91, comparison parameter = 3.9473684210526314
149: Bus, fuel tank capacity = 3, fuel spending = 76.0, passenger seats = 86, comparison parameter = 3.9473684210526314
150: Car, fuel tank capacity = 3, fuel spending = 76.0, max speed = 61, comparison parameter = 3.9473684210526314
151: Car, fuel tank capacity = 3, fuel spending = 76.0, max speed = 34, comparison parameter = 3.9473684210526314
152: Truck, fuel tank capacity = 1, fuel spending = 25.0, carrying capacity = 2, comparison parameter = 4.0
153: Car, fuel tank capacity = 2, fuel spending = 50.0, max speed = 86, comparison parameter = 4.0
154: Bus, fuel tank capacity = 4, fuel spending = 100.0, passenger seats = 83, comparison parameter = 4.0
155: Truck, fuel tank capacity = 3, fuel spending = 74.0, carrying capacity = 44, comparison parameter = 4.054054054054054
156: Car, fuel tank capacity = 2, fuel spending = 49.0, max speed = 65, comparison parameter = 4.081632653061225
157: Car, fuel tank capacity = 3, fuel spending = 73.0, max speed = 84, comparison parameter = 4.10958904109589
158: Truck, fuel tank capacity = 4, fuel spending = 97.0, carrying capacity = 36, comparison parameter = 4.123711340206185
159: Car, fuel tank capacity = 2, fuel spending = 48.0, max speed = 19, comparison parameter = 4.166666666666666
160: Car, fuel tank capacity = 1, fuel spending = 24.0, max speed = 16, comparison parameter = 4.166666666666666
161: Truck, fuel tank capacity = 4, fuel spending = 95.0, carrying capacity = 54, comparison parameter = 4.2105263157894735
162: Car, fuel tank capacity = 4, fuel spending = 95.0, max speed = 79, comparison parameter = 4.2105263157894735
163: Car, fuel tank capacity = 3, fuel spending = 71.0, max speed = 72, comparison parameter = 4.225352112676056
164: Truck, fuel tank capacity = 3, fuel spending = 71.0, carrying capacity = 89, comparison parameter = 4.225352112676056
165: Car, fuel tank capacity = 4, fuel spending = 93.0, max speed = 81, comparison parameter = 4.301075268817205
166: Car, fuel tank capacity = 1, fuel spending = 23.0, max speed = 47, comparison parameter = 4.3478260869565215
167: Car, fuel tank capacity = 3, fuel spending = 69.0, max speed = 66, comparison parameter = 4.3478260869565215
168: Bus, fuel tank capacity = 4, fuel spending = 92.0, passenger seats = 39, comparison parameter = 4.3478260869565215
169: Truck, fuel tank capacity = 1, fuel spending = 23.0, carrying capacity = 50, comparison parameter = 4.3478260869565215
170: Car, fuel tank capacity = 1, fuel spending = 23.0, max speed = 24, comparison parameter = 4.3478260869565215
171: Bus, fuel tank capacity = 1, fuel spending = 23.0, passenger seats = 24, comparison parameter = 4.3478260869565215
172: Bus, fuel tank capacity = 4, fuel spending = 92.0, passenger seats = 66, comparison parameter = 4.3478260869565215
173: Bus, fuel tank capacity = 3, fuel spending = 68.0, passenger seats = 93, comparison parameter = 4.411764705882353
174: Car, fuel tank capacity = 2, fuel spending = 45.0, max speed = 4, comparison parameter = 4.444444444444445
175: Car, fuel tank capacity = 3, fuel spending = 67.0, max speed = 50, comparison parameter = 4.477611940298507
176: Bus, fuel tank capacity = 4, fuel spending = 89.0, passenger seats = 32, comparison parameter = 4.49438202247191
177: Bus, fuel tank capacity = 4, fuel spending = 89.0, passenger seats = 61, comparison parameter = 4.49438202247191
178: Bus, fuel tank capacity = 2, fuel spending = 44.0, passenger seats = 95, comparison parameter = 4.545454545454546
179: Truck, fuel tank capacity = 2, fuel spending = 44.0, carrying capacity = 53, comparison parameter = 4.545454545454546
180: Truck, fuel tank capacity = 2, fuel spending = 44.0, carrying capacity = 17, comparison parameter = 4.545454545454546
181: Bus, fuel tank capacity = 4, fuel spending = 88.0, passenger seats = 72, comparison parameter = 4.545454545454546
182: Car, fuel tank capacity = 4, fuel spending = 88.0, max speed = 50, comparison parameter = 4.545454545454546
183: Truck, fuel tank capacity = 3, fuel spending = 66.0, carrying capacity = 63, comparison parameter = 4.545454545454546
184: Truck, fuel tank capacity = 3, fuel spending = 65.0, carrying capacity = 32, comparison parameter = 4.615384615384616
185: Car, fuel tank capacity = 3, fuel spending = 65.0, max speed = 91, comparison parameter = 4.615384615384616
186: Truck, fuel tank capacity = 4, fuel spending = 86.0, carrying capacity = 40, comparison parameter = 4.651162790697675
187: Bus, fuel tank capacity = 2, fuel spending = 43.0, passenger seats = 85, comparison parameter = 4.651162790697675
188: Bus, fuel tank capacity = 4, fuel spending = 86.0, passenger seats = 76, comparison parameter = 4.651162790697675
189: Truck, fuel tank capacity = 3, fuel spending = 64.0, carrying capacity = 92, comparison parameter = 4.6875
190: Car, fuel tank capacity = 4, fuel spending = 85.0, max speed = 71, comparison parameter = 4.705882352941177
191: Bus, fuel tank capacity = 1, fuel spending = 21.0, passenger seats = 41, comparison parameter = 4.761904761904762
192: Car, fuel tank capacity = 2, fuel spending = 42.0, max speed = 76, comparison parameter = 4.761904761904762
193: Car, fuel tank capacity = 1, fuel spending = 21.0, max speed = 71, comparison parameter = 4.761904761904762
194: Truck, fuel tank capacity = 1, fuel spending = 21.0, carrying capacity = 89, comparison parameter = 4.761904761904762
195: Car, fuel tank capacity = 3, fuel spending = 63.0, max speed = 30, comparison parameter = 4.761904761904762
196: Truck, fuel tank capacity = 3, fuel spending = 62.0, carrying capacity = 33, comparison parameter = 4.838709677419355
197: Truck, fuel tank capacity = 4, fuel spending = 82.0, carrying capacity = 82, comparison parameter = 4.878048780487805
198: Truck, fuel tank capacity = 2, fuel spending = 41.0, carrying capacity = 60, comparison parameter = 4.878048780487805
199: Truck, fuel tank capacity = 3, fuel spending = 61.0, carrying capacity = 65, comparison parameter = 4.918032786885246
200: Car, fuel tank capacity = 5, fuel spending = 100.0, max speed = 47, comparison parameter = 5.0
201: Car, fuel tank capacity = 5, fuel spending = 100.0, max speed = 36, comparison parameter = 5.0
202: Car, fuel tank capacity = 4, fuel spending = 80.0, max speed = 34, comparison parameter = 5.0
203: Truck, fuel tank capacity = 5, fuel spending = 100.0, carrying capacity = 98, comparison parameter = 5.0
204: Truck, fuel tank capacity = 4, fuel spending = 80.0, carrying capacity = 90, comparison parameter = 5.0
205: Bus, fuel tank capacity = 5, fuel spending = 99.0, passenger seats = 39, comparison parameter = 5.05050505050505
206: Bus, fuel tank capacity = 5, fuel spending = 99.0, passenger seats = 69, comparison parameter = 5.05050505050505
207: Car, fuel tank capacity = 3, fuel spending = 59.0, max speed = 40, comparison parameter = 5.084745762711865
208: Bus, fuel tank capacity = 5, fuel spending = 98.0, passenger seats = 7, comparison parameter = 5.1020408163265305
209: Truck, fuel tank capacity = 5, fuel spending = 98.0, carrying capacity = 20, comparison parameter = 5.1020408163265305
210: Car, fuel tank capacity = 4, fuel spending = 78.0, max speed = 98, comparison parameter = 5.128205128205128
211: Bus, fuel tank capacity = 2, fuel spending = 39.0, passenger seats = 19, comparison parameter = 5.128205128205128
212: Bus, fuel tank capacity = 3, fuel spending = 58.0, passenger seats = 70, comparison parameter = 5.172413793103448
213: Truck, fuel tank capacity = 4, fuel spending = 77.0, carrying capacity = 80, comparison parameter = 5.194805194805195
214: Bus, fuel tank capacity = 5, fuel spending = 96.0, passenger seats = 82, comparison parameter = 5.208333333333334
215: Car, fuel tank capacity = 5, fuel spending = 96.0, max speed = 30, comparison parameter = 5.208333333333334
216: Bus, fuel tank capacity = 5, fuel spending = 96.0, passenger seats = 7, comparison parameter = 5.208333333333334
217: Truck, fuel tank capacity = 5, fuel spending = 96.0, carrying capacity = 99, comparison parameter = 5.208333333333334
218: Car, fuel tank capacity = 3, fuel spending = 57.0, max speed = 98, comparison parameter = 5.263157894736842
219: Truck, fuel tank capacity = 2, fuel spending = 38.0, carrying capacity = 87, comparison parameter = 5.263157894736842
220: Car, fuel tank capacity = 2, fuel spending = 38.0, max speed = 61, comparison parameter = 5.263157894736842
221: Car, fuel tank capacity = 4, fuel spending = 75.0, max speed = 80, comparison parameter = 5.333333333333334
222: Bus, fuel tank capacity = 3, fuel spending = 56.0, passenger seats = 70, comparison parameter = 5.357142857142857
223: Truck, fuel tank capacity = 5, fuel spending = 93.0, carrying capacity = 92, comparison parameter = 5.376344086021505
224: Bus, fuel tank capacity = 5, fuel spending = 93.0, passenger seats = 31, comparison parameter = 5.376344086021505
225: Truck, fuel tank capacity = 2, fuel spending = 37.0, carrying capacity = 14, comparison parameter = 5.405405405405405
226: Car, fuel tank capacity = 2, fuel spending = 37.0, max speed = 66, comparison parameter = 5.405405405405405
227: Truck, fuel tank capacity = 2, fuel spending = 37.0, carrying capacity = 76, comparison parameter = 5.405405405405405
228: Truck, fuel tank capacity = 4, fuel spending = 74.0, carrying capacity = 23, comparison parameter = 5.405405405405405
229: Bus, fuel tank capacity = 2, fuel spending = 37.0, passenger seats = 34, comparison parameter = 5.405405405405405
230: Truck, fuel tank capacity = 5, fuel spending = 92.0, carrying capacity = 27, comparison parameter = 5.434782608695652
231: Truck, fuel tank capacity = 3, fuel spending = 55.0, carrying capacity = 17, comparison parameter = 5.454545454545454
232: Truck, fuel tank capacity = 5, fuel spending = 91.0, carrying capacity = 53, comparison parameter = 5.4945054945054945
233: Truck, fuel tank capacity = 4, fuel spending = 72.0, carrying capacity = 78, comparison parameter = 5.555555555555555
234: Bus, fuel tank capacity = 2, fuel spending = 36.0, passenger seats = 21, comparison parameter = 5.555555555555555
235: Truck, fuel tank capacity = 4, fuel spending = 72.0, carrying capacity = 62, comparison parameter = 5.555555555555555
236: Car, fuel tank capacity = 1, fuel spending = 18.0, max speed = 8, comparison parameter = 5.555555555555555
237: Truck, fuel tank capacity = 5, fuel spending = 90.0, carrying capacity = 87, comparison parameter = 5.555555555555555
238: Bus, fuel tank capacity = 4, fuel spending = 72.0, passenger seats = 14, comparison parameter = 5.555555555555555
239: Truck, fuel tank capacity = 4, fuel spending = 72.0, carrying capacity = 61, comparison parameter = 5.555555555555555
240: Truck, fuel tank capacity = 1, fuel spending = 18.0, carrying capacity = 61, comparison parameter = 5.555555555555555
241: Bus, fuel tank capacity = 3, fuel spending = 54.0, passenger seats = 15, comparison parameter = 5.555555555555555
242: Bus, fuel tank capacity = 2, fuel spending = 36.0, passenger seats = 45, comparison parameter = 5.555555555555555
243: Bus, fuel tank capacity = 1, fuel spending = 18.0, passenger seats = 87, comparison parameter = 5.555555555555555
244: Truck, fuel tank capacity = 3, fuel spending = 54.0, carrying capacity = 45, comparison parameter = 5.555555555555555
245: Bus, fuel tank capacity = 5, fuel spending = 89.0, passenger seats = 29, comparison parameter = 5.617977528089887
246: Bus, fuel tank capacity = 5, fuel spending = 89.0, passenger seats = 26, comparison parameter = 5.617977528089887
247: Truck, fuel tank capacity = 3, fuel spending = 53.0, carrying capacity = 6, comparison parameter = 5.660377358490567
248: Car, fuel tank capacity = 4, fuel spending = 70.0, max speed = 92, comparison parameter = 5.714285714285714
249: Bus, fuel tank capacity = 4, fuel spending = 70.0, passenger seats = 34, comparison parameter = 5.714285714285714
250: Bus, fuel tank capacity = 5, fuel spending = 87.0, passenger seats = 47, comparison parameter = 5.747126436781609
251: Car, fuel tank capacity = 5, fuel spending = 87.0, max speed = 1, comparison parameter = 5.747126436781609
252: Car, fuel tank capacity = 5, fuel spending = 87.0, max speed = 91, comparison parameter = 5.747126436781609
253: Truck, fuel tank capacity = 3, fuel spending = 52.0, carrying capacity = 77, comparison parameter = 5.769230769230769
254: Car, fuel tank capacity = 3, fuel spending = 52.0, max speed = 66, comparison parameter = 5.769230769230769
255: Car, fuel tank capacity = 2, fuel spending = 34.0, max speed = 74, comparison parameter = 5.88235294117647
256: Bus, fuel tank capacity = 1, fuel spending = 17.0, passenger seats = 83, comparison parameter = 5.88235294117647
257: Car, fuel tank capacity = 5, fuel spending = 85.0, max speed = 88, comparison parameter = 5.88235294117647
258: Truck, fuel tank capacity = 3, fuel spending = 51.0, carrying capacity = 93, comparison parameter = 5.88235294117647
259: Bus, fuel tank capacity = 1, fuel spending = 17.0, passenger seats = 63, comparison parameter = 5.88235294117647
