Container contains 10000 elements:
1: Car, fuel tank capacity = 1, fuel spending = 100.0, max speed = 11, comparison parameter = 1.0
44: Car, fuel tank capacity = 1, fuel spending = 59.0, max speed = 57, comparison parameter = 1.694915254237288
45: Truck, fuel tank capacity = 1, fuel spending = 57.0, carrying capacity = 64, comparison parameter = 1.7543859649122806
46: Bus, fuel tank capacity = 1, fuel spending = 57.0, passenger seats = 72, comparison parameter = 1.7543859649122806
47: Bus, fuel tank capacity = 1, fuel spending = 56.0, passenger seats = 82, comparison parameter = 1.7857142857142856
48: Bus, fuel tank capacity = 1, fuel spending = 54.0, passenger seats = 29, comparison parameter = 1.8518518518518516
49: Car, fuel tank capacity = 1, fuel spending = 54.0, max speed = 69, comparison parameter = 1.8518518518518516
50: Truck, fuel tank capacity = 1, fuel spending = 53.0, carrying capacity = 96, comparison parameter = 1.8867924528301887
51: Bus, fuel tank capacity = 1, fuel spending = 53.0, passenger seats = 90, comparison parameter = 1.8867924528301887
52: Truck, fuel tank capacity = 1, fuel spending = 53.0, carrying capacity = 63, comparison parameter = 1.8867924528301887
53: Bus, fuel tank capacity = 1, fuel spending = 51.0, passenger seats = 42, comparison parameter = 1.9607843137254901
54: Bus, fuel tank capacity = 1, fuel spending = 51.0, passenger seats = 11, comparison parameter = 1.9607843137254901
55: Car, fuel tank capacity = 1, fuel spending = 50.0, max speed = 19, comparison parameter = 2.0
56: Bus, fuel tank capacity = 1, fuel spending = 50.0, passenger seats = 19, comparison parameter = 2.0
57: Bus, fuel tank capacity = 2, fuel spending = 99.0, passenger seats = 85, comparison parameter = 2.0202020202020203
58: Car, fuel tank capacity = 1, fuel spending = 49.0, max speed = 89, comparison parameter = 2.0408163265306123
59: Car, fuel tank capacity = 2, fuel spending = 98.0, max speed = 15, comparison parameter = 2.0408163265306123
60: Car, fuel tank capacity = 2, fuel spending = 98.0, max speed = 25, comparison parameter = 2.0408163265306123
61: Car, fuel tank capacity = 2, fuel spending = 97.0, max speed = 7, comparison parameter = 2.0618556701030926
62: Car, fuel tank capacity = 2, fuel spending = 97.0, max speed = 37, comparison parameter = 2.0618556701030926
63: Bus, fuel tank capacity = 2, fuel spending = 96.0, passenger seats = 88, comparison parameter = 2.083333333333333
64: Truck, fuel tank capacity = 2, fuel spending = 94.0, carrying capacity = 77, comparison parameter = 2.127659574468085
65: Car, fuel tank capacity = 2, fuel spending = 92.0, max speed = 95, comparison parameter = 2.1739130434782608
66: Bus, fuel tank capacity = 2, fuel spending = 92.0, passenger seats = 94, comparison parameter = 2.1739130434782608
67: Car, fuel tank capacity = 2, fuel spending = 91.0, max speed = 73, comparison parameter = 2.197802197802198
68: Car, fuel tank capacity = 2, fuel spending = 91.0, max speed = 99, comparison parameter = 2.197802197802198
69: Truck, fuel tank capacity = 1, fuel spending = 45.0, carrying capacity = 75, comparison parameter = 2.2222222222222223
70: Car, fuel tank capacity = 2, fuel spending = 90.0, max speed = 87, comparison parameter = 2.2222222222222223
71: Truck, fuel tank capacity = 1, fuel spending = 45.0, carrying capacity = 50, comparison parameter = 2.2222222222222223
72: Car, fuel tank capacity = 1, fuel spending = 45.0, max speed = 28, comparison parameter = 2.2222222222222223
73: Truck, fuel tank capacity = 2, fuel spending = 90.0, carrying capacity = 17, comparison parameter = 2.2222222222222223
74: Bus, fuel tank capacity = 2, fuel spending = 88.0, passenger seats = 15, comparison parameter = 2.272727272727273
75: Truck, fuel tank capacity = 1, fuel spending = 44.0, carrying capacity = 61, comparison parameter = 2.272727272727273
76: Bus, fuel tank capacity = 2, fuel spending = 87.0, passenger seats = 96, comparison parameter = 2.2988505747126435
77: Truck, fuel tank capacity = 2, fuel spending = 87.0, carrying capacity = 85, comparison parameter = 2.2988505747126435
78: Bus, fuel tank capacity = 2, fuel spending = 87.0, passenger seats = 17, comparison parameter = 2.2988505747126435
79: Bus, fuel tank capacity = 2, fuel spending = 85.0, passenger seats = 53, comparison parameter = 2.3529411764705883
80: Car, fuel tank capacity = 1, fuel spending = 42.0, max speed = 72, comparison parameter = 2.380952380952381
81: Bus, fuel tank capacity = 2, fuel spending = 84.0, passenger seats = 45, comparison parameter = 2.380952380952381
82: Bus, fuel tank capacity = 1, fuel spending = 40.0, passenger seats = 36, comparison parameter = 2.5
83: Car, fuel tank capacity = 1, fuel spending = 40.0, max speed = 35, comparison parameter = 2.5
84: Truck, fuel tank capacity = 2, fuel spending = 79.0, carrying capacity = 79, comparison parameter = 2.5316455696202533
85: Car, fuel tank capacity = 1, fuel spending = 39.0, max speed = 98, comparison parameter = 2.564102564102564
86: Truck, fuel tank capacity = 2, fuel spending = 78.0, carrying capacity = 52, comparison parameter = 2.564102564102564
87: Bus, fuel tank capacity = 2, fuel spending = 78.0, passenger seats = 94, comparison parameter = 2.564102564102564
88: Truck, fuel tank capacity = 2, fuel spending = 77.0, carrying capacity = 66, comparison parameter = 2.5974025974025974
89: Truck, fuel tank capacity = 1, fuel spending = 38.0, carrying capacity = 98, comparison parameter = 2.631578947368421
90: Bus, fuel tank capacity = 2, fuel spending = 75.0, passenger seats = 28, comparison parameter = 2.666666666666667
91: Car, fuel tank capacity = 2, fuel spending = 75.0, max speed = 90, comparison parameter = 2.666666666666667
92: Car, fuel tank capacity = 2, fuel spending = 74.0, max speed = 28, comparison parameter = 2.7027027027027026
93: Bus, fuel tank capacity = 2, fuel spending = 73.0, passenger seats = 27, comparison parameter = 2.73972602739726
94: Truck, fuel tank capacity = 2, fuel spending = 73.0, carrying capacity = 27, comparison parameter = 2.73972602739726
95: Car, fuel tank capacity = 2, fuel spending = 72.0, max speed = 65, comparison parameter = 2.7777777777777777
96: Bus, fuel tank capacity = 2, fuel spending = 70.0, passenger seats = 43, comparison parameter = 2.857142857142857
97: Car, fuel tank capacity = 2, fuel spending = 70.0, max speed = 67, comparison parameter = 2.857142857142857
98: Truck, fuel tank capacity = 1, fuel spending = 35.0, carrying capacity = 98, comparison parameter = 2.857142857142857
99: Truck, fuel tank capacity = 2, fuel spending = 70.0, carrying capacity = 25, comparison parameter = 2.857142857142857
100: Car, fuel tank capacity = 2, fuel spending = 69.0, max speed = 70, comparison parameter = 2.898550724637681
101: Bus, fuel tank capacity = 2, fuel spending = 69.0, passenger seats = 53, comparison parameter = 2.898550724637681
102: Truck, fuel tank capacity = 2, fuel spending = 67.0, carrying capacity = 30, comparison parameter = 2.9850746268656714
103: Truck, fuel tank capacity = 3, fuel spending = 100.0, carrying capacity = 30, comparison parameter = 3.0
104: Bus, fuel tank capacity = 3, fuel spending = 100.0, passenger seats = 94, comparison parameter = 3.0
105: Car, fuel tank capacity = 3, fuel spending = 100.0, max speed = 60, comparison parameter = 3.0
106: Car, fuel tank capacity = 3, fuel spending = 100.0, max speed = 40, comparison parameter = 3.0
107: Truck, fuel tank capacity = 1, fuel spending = 33.0, carrying capacity = 78, comparison parameter = 3.0303030303030303
108: Car, fuel tank capacity = 1, fuel spending = 33.0, max speed = 88, comparison parameter = 3.0303030303030303
109: Truck, fuel tank capacity = 2, fuel spending = 66.0, carrying capacity = 45, comparison parameter = 3.0303030303030303
110: Car, fuel tank capacity = 2, fuel spending = 66.0, max speed = 59, comparison parameter = 3.0303030303030303
111: Bus, fuel tank capacity = 3, fuel spending = 99.0, passenger seats = 78, comparison parameter = 3.0303030303030303
112: Bus, fuel tank capacity = 3, fuel spending = 99.0, passenger seats = 61, comparison parameter = 3.0303030303030303
113: Bus, fuel tank capacity = 1, fuel spending = 33.0, passenger seats = 11, comparison parameter = 3.0303030303030303
114: Truck, fuel tank capacity = 2, fuel spending = 65.0, carrying capacity = 41, comparison parameter = 3.076923076923077
115: Bus, fuel tank capacity = 1, fuel spending = 32.0, passenger seats = 60, comparison parameter = 3.125
116: Truck, fuel tank capacity = 2, fuel spending = 64.0, carrying capacity = 93, comparison parameter = 3.125
117: Bus, fuel tank capacity = 1, fuel spending = 32.0, passenger seats = 77, comparison parameter = 3.125
118: Car, fuel tank capacity = 1, fuel spending = 32.0, max speed = 17, comparison parameter = 3.125
119: Car, fuel tank capacity = 2, fuel spending = 64.0, max speed = 34, comparison parameter = 3.125
120: Car, fuel tank capacity = 1, fuel spending = 32.0, max speed = 25, comparison parameter = 3.125
121: Bus, fuel tank capacity = 3, fuel spending = 95.0, passenger seats = 7, comparison parameter = 3.1578947368421053
122: Bus, fuel tank capacity = 3, fuel spending = 95.0, passenger seats = 43, comparison parameter = 3.1578947368421053
123: Truck, fuel tank capacity = 3, fuel spending = 95.0, carrying capacity = 100, comparison parameter = 3.1578947368421053
124: Bus, fuel tank capacity = 3, fuel spending = 95.0, passenger seats = 17, comparison parameter = 3.1578947368421053
125: Car, fuel tank capacity = 3, fuel spending = 94.0, max speed = 14, comparison parameter = 3.1914893617021276
126: Truck, fuel tank capacity = 1, fuel spending = 31.0, carrying capacity = 32, comparison parameter = 3.225806451612903
127: Truck, fuel tank capacity = 1, fuel spending = 31.0, carrying capacity = 10, comparison parameter = 3.225806451612903
128: Car, fuel tank capacity = 3, fuel spending = 93.0, max speed = 96, comparison parameter = 3.225806451612903
129: Car, fuel tank capacity = 1, fuel spending = 31.0, max speed = 26, comparison parameter = 3.225806451612903
130: Truck, fuel tank capacity = 3, fuel spending = 92.0, carrying capacity = 59, comparison parameter = 3.260869565217391
131: Bus, fuel tank capacity = 3, fuel spending = 92.0, passenger seats = 62, comparison parameter = 3.260869565217391
132: Car, fuel tank capacity = 2, fuel spending = 61.0, max speed = 47, comparison parameter = 3.278688524590164
133: Bus, fuel tank capacity = 3, fuel spending = 91.0, passenger seats = 87, comparison parameter = 3.296703296703297
134: Bus, fuel tank capacity = 1, fuel spending = 30.0, passenger seats = 25, comparison parameter = 3.3333333333333335
135: Truck, fuel tank capacity = 2, fuel spending = 60.0, carrying capacity = 13, comparison parameter = 3.3333333333333335
136: Bus, fuel tank capacity = 1, fuel spending = 30.0, passenger seats = 40, comparison parameter = 3.3333333333333335
137: Car, fuel tank capacity = 1, fuel spending = 30.0, max speed = 71, comparison parameter = 3.3333333333333335
138: Car, fuel tank capacity = 2, fuel spending = 60.0, max speed = 39, comparison parameter = 3.3333333333333335
139: Bus, fuel tank capacity = 2, fuel spending = 60.0, passenger seats = 24, comparison parameter = 3.3333333333333335
140: Truck, fuel tank capacity = 3, fuel spending = 89.0, carrying capacity = 19, comparison parameter = 3.3707865168539324
141: Car, fuel tank capacity = 3, fuel spending = 89.0, max speed = 11, comparison parameter = 3.3707865168539324
142: Car, fuel tank capacity = 2, fuel spending = 59.0, max speed = 83, comparison parameter = 3.389830508474576
143: Car, fuel tank capacity = 2, fuel spending = 59.0, max speed = 8, comparison parameter = 3.389830508474576
144: Bus, fuel tank capacity = 2, fuel spending = 59.0, passenger seats = 70, comparison parameter = 3.389830508474576
145: Truck, fuel tank capacity = 3, fuel spending = 87.0, carrying capacity = 47, comparison parameter = 3.4482758620689653
146: Truck, fuel tank capacity = 1, fuel spending = 29.0, carrying capacity = 20, comparison parameter = 3.4482758620689653
147: Bus, fuel tank capacity = 1, fuel spending = 29.0, passenger seats = 80, comparison parameter = 3.4482758620689653
148: Car, fuel tank capacity = 3, fuel spending = 86.0, max speed = 34, comparison parameter = 3.488372093023256
149: Car, fuel tank capacity = 3, fuel spending = 85.0, max speed = 27, comparison parameter = 3.5294117647058822
150: Bus, fuel tank capacity = 3, fuel spending = 85.0, passenger seats = 75, comparison parameter = 3.5294117647058822
151: Bus, fuel tank capacity = 2, fuel spending = 56.0, passenger seats = 44, comparison parameter = 3.571428571428571
152: Bus, fuel tank capacity = 3, fuel spending = 84.0, passenger seats = 65, comparison parameter = 3.571428571428571
153: Truck, fuel tank capacity = 2, fuel spending = 56.0, carrying capacity = 46, comparison parameter = 3.571428571428571
154: Truck, fuel tank capacity = 2, fuel spending = 56.0, carrying capacity = 77, comparison parameter = 3.571428571428571
155: Truck, fuel tank capacity = 1, fuel spending = 28.0, carrying capacity = 66, comparison parameter = 3.571428571428571
156: Truck, fuel tank capacity = 3, fuel spending = 82.0, carrying capacity = 95, comparison parameter = 3.6585365853658534
157: Car, fuel tank capacity = 3, fuel spending = 82.0, max speed = 2, comparison parameter = 3.6585365853658534
158: Truck, fuel tank capacity = 3, fuel spending = 81.0, carrying capacity = 13, comparison parameter = 3.7037037037037033
159: Truck, fuel tank capacity = 3, fuel spending = 80.0, carrying capacity = 99, comparison parameter = 3.75
160: Car, fuel tank capacity = 2, fuel spending = 53.0, max speed = 91, comparison parameter = 3.7735849056603774
161: Truck, fuel tank capacity = 2, fuel spending = 53.0, carrying capacity = 59, comparison parameter = 3.7735849056603774
162: Car, fuel tank capacity = 3, fuel spending = 79.0, max speed = 26, comparison parameter = 3.79746835443038
163: Car, fuel tank capacity = 2, fuel spending = 52.0, max speed = 79, comparison parameter = 3.8461538461538463
164: Truck, fuel tank capacity = 2, fuel spending = 52.0, carrying capacity = 45, comparison parameter = 3.8461538461538463
165: Car, fuel tank capacity = 1, fuel spending = 26.0, max speed = 62, comparison parameter = 3.8461538461538463
166: Truck, fuel tank capacity = 3, fuel spending = 77.0, carrying capacity = 65, comparison parameter = 3.896103896103896
167: Bus, fuel tank capacity = 2, fuel spending = 51.0, passenger seats = 51, comparison parameter = 3.9215686274509802
168: Car, fuel tank capacity = 3, fuel spending = 75.0, max speed = 27, comparison parameter = 4.0
169: Car, fuel tank capacity = 4, fuel spending = 100.0, max speed = 52, comparison parameter = 4.0
170: Car, fuel tank capacity = 3, fuel spending = 75.0, max speed = 54, comparison parameter = 4.0
171: Truck, fuel tank capacity = 4, fuel spending = 100.0, carrying capacity = 33, comparison parameter = 4.0
172: Car, fuel tank capacity = 4, fuel spending = 99.0, max speed = 64, comparison parameter = 4.040404040404041
173: Car, fuel tank capacity = 3, fuel spending = 74.0, max speed = 34, comparison parameter = 4.054054054054054
174: Car, fuel tank capacity = 2, fuel spending = 49.0, max speed = 100, comparison parameter = 4.081632653061225
175: Bus, fuel tank capacity = 3, fuel spending = 73.0, passenger seats = 88, comparison parameter = 4.10958904109589
176: Truck, fuel tank capacity = 4, fuel spending = 97.0, carrying capacity = 29, comparison parameter = 4.123711340206185
177: Car, fuel tank capacity = 4, fuel spending = 96.0, max speed = 6, comparison parameter = 4.166666666666666
178: Car, fuel tank capacity = 1, fuel spending = 24.0, max speed = 97, comparison parameter = 4.166666666666666
179: Bus, fuel tank capacity = 3, fuel spending = 72.0, passenger seats = 82, comparison parameter = 4.166666666666666
180: Car, fuel tank capacity = 2, fuel spending = 48.0, max speed = 68, comparison parameter = 4.166666666666666
181: Bus, fuel tank capacity = 4, fuel spending = 95.0, passenger seats = 98, comparison parameter = 4.2105263157894735
182: Bus, fuel tank capacity = 4, fuel spending = 95.0, passenger seats = 62, comparison parameter = 4.2105263157894735
183: Truck, fuel tank capacity = 4, fuel spending = 95.0, carrying capacity = 95, comparison parameter = 4.2105263157894735
184: Truck, fuel tank capacity = 3, fuel spending = 71.0, carrying capacity = 28, comparison parameter = 4.225352112676056
185: Bus, fuel tank capacity = 4, fuel spending = 94.0, passenger seats = 63, comparison parameter = 4.25531914893617
186: Car, fuel tank capacity = 3, fuel spending = 69.0, max speed = 40, comparison parameter = 4.3478260869565215
187: Truck, fuel tank capacity = 4, fuel spending = 91.0, carrying capacity = 56, comparison parameter = 4.395604395604396
188: Truck, fuel tank capacity = 4, fuel spending = 91.0, carrying capacity = 29, comparison parameter = 4.395604395604396
189: Truck, fuel tank capacity = 3, fuel spending = 68.0, carrying capacity = 39, comparison parameter = 4.411764705882353
190: Bus, fuel tank capacity = 2, fuel spending = 45.0, passenger seats = 24, comparison parameter = 4.444444444444445
191: Car, fuel tank capacity = 4, fuel spending = 90.0, max speed = 96, comparison parameter = 4.444444444444445
192: Car, fuel tank capacity = 4, fuel spending = 90.0, max speed = 76, comparison parameter = 4.444444444444445
193: Truck, fuel tank capacity = 3, fuel spending = 67.0, carrying capacity = 49, comparison parameter = 4.477611940298507
194: Bus, fuel tank capacity = 3, fuel spending = 66.0, passenger seats = 16, comparison parameter = 4.545454545454546
195: Truck, fuel tank capacity = 2, fuel spending = 44.0, carrying capacity = 61, comparison parameter = 4.545454545454546
196: Bus, fuel tank capacity = 2, fuel spending = 44.0, passenger seats = 8, comparison parameter = 4.545454545454546
197: Car, fuel tank capacity = 4, fuel spending = 87.0, max speed = 58, comparison parameter = 4.597701149425287
198: Truck, fuel tank capacity = 4, fuel spending = 87.0, carrying capacity = 10, comparison parameter = 4.597701149425287
199: Bus, fuel tank capacity = 4, fuel spending = 87.0, passenger seats = 30, comparison parameter = 4.597701149425287
200: Truck, fuel tank capacity = 2, fuel spending = 43.0, carrying capacity = 74, comparison parameter = 4.651162790697675
201: Truck, fuel tank capacity = 2, fuel spending = 43.0, carrying capacity = 24, comparison parameter = 4.651162790697675
202: Car, fuel tank capacity = 2, fuel spending = 43.0, max speed = 30, comparison parameter = 4.651162790697675
203: Bus, fuel tank capacity = 4, fuel spending = 85.0, passenger seats = 68, comparison parameter = 4.705882352941177
204: Car, fuel tank capacity = 4, fuel spending = 85.0, max speed = 97, comparison parameter = 4.705882352941177
205: Truck, fuel tank capacity = 4, fuel spending = 85.0, carrying capacity = 35, comparison parameter = 4.705882352941177
206: Car, fuel tank capacity = 3, fuel spending = 63.0, max speed = 7, comparison parameter = 4.761904761904762
207: Car, fuel tank capacity = 3, fuel spending = 63.0, max speed = 52, comparison parameter = 4.761904761904762
208: Bus, fuel tank capacity = 3, fuel spending = 63.0, passenger seats = 75, comparison parameter = 4.761904761904762
209: Car, fuel tank capacity = 4, fuel spending = 84.0, max speed = 57, comparison parameter = 4.761904761904762
210: Car, fuel tank capacity = 3, fuel spending = 63.0, max speed = 34, comparison parameter = 4.761904761904762
211: Truck, fuel tank capacity = 3, fuel spending = 63.0, carrying capacity = 5, comparison parameter = 4.761904761904762
212: Truck, fuel tank capacity = 4, fuel spending = 84.0, carrying capacity = 17, comparison parameter = 4.761904761904762
213: Truck, fuel tank capacity = 4, fuel spending = 83.0, carrying capacity = 51, comparison parameter = 4.819277108433735
214: Truck, fuel tank capacity = 4, fuel spending = 83.0, carrying capacity = 18, comparison parameter = 4.819277108433735
215: Truck, fuel tank capacity = 4, fuel spending = 82.0, carrying capacity = 1, comparison parameter = 4.878048780487805
216: Car, fuel tank capacity = 3, fuel spending = 61.0, max speed = 44, comparison parameter = 4.918032786885246
217: Truck, fuel tank capacity = 4, fuel spending = 81.0, carrying capacity = 51, comparison parameter = 4.938271604938271
218: Truck, fuel tank capacity = 4, fuel spending = 80.0, carrying capacity = 64, comparison parameter = 5.0
219: Truck, fuel tank capacity = 5, fuel spending = 100.0, carrying capacity = 76, comparison parameter = 5.0
220: Bus, fuel tank capacity = 4, fuel spending = 80.0, passenger seats = 62, comparison parameter = 5.0
221: Bus, fuel tank capacity = 5, fuel spending = 100.0, passenger seats = 63, comparison parameter = 5.0
222: Truck, fuel tank capacity = 2, fuel spending = 40.0, carrying capacity = 33, comparison parameter = 5.0
223: Bus, fuel tank capacity = 2, fuel spending = 40.0, passenger seats = 90, comparison parameter = 5.0
224: Car, fuel tank capacity = 1, fuel spending = 20.0, max speed = 92, comparison parameter = 5.0
225: Truck, fuel tank capacity = 4, fuel spending = 80.0, carrying capacity = 24, comparison parameter = 5.0
226: Truck, fuel tank capacity = 5, fuel spending = 99.0, carrying capacity = 34, comparison parameter = 5.05050505050505
227: Truck, fuel tank capacity = 4, fuel spending = 79.0, carrying capacity = 83, comparison parameter = 5.063291139240507
228: Car, fuel tank capacity = 4, fuel spending = 79.0, max speed = 74, comparison parameter = 5.063291139240507
229: Car, fuel tank capacity = 3, fuel spending = 59.0, max speed = 91, comparison parameter = 5.084745762711865
230: Bus, fuel tank capacity = 5, fuel spending = 98.0, passenger seats = 80, comparison parameter = 5.1020408163265305
231: Truck, fuel tank capacity = 2, fuel spending = 39.0, carrying capacity = 78, comparison parameter = 5.128205128205128
232: Car, fuel tank capacity = 5, fuel spending = 97.0, max speed = 46, comparison parameter = 5.154639175257731
233: Car, fuel tank capacity = 5, fuel spending = 96.0, max speed = 39, comparison parameter = 5.208333333333334
234: Truck, fuel tank capacity = 5, fuel spending = 95.0, carrying capacity = 58, comparison parameter = 5.263157894736842
235: Truck, fuel tank capacity = 5, fuel spending = 94.0, carrying capacity = 30, comparison parameter = 5.319148936170213
236: Bus, fuel tank capacity = 4, fuel spending = 75.0, passenger seats = 55, comparison parameter = 5.333333333333334
237: Car, fuel tank capacity = 2, fuel spending = 37.0, max speed = 25, comparison parameter = 5.405405405405405
238: Car, fuel tank capacity = 2, fuel spending = 37.0, max speed = 84, comparison parameter = 5.405405405405405
239: Truck, fuel tank capacity = 3, fuel spending = 55.0, carrying capacity = 59, comparison parameter = 5.454545454545454
240: Car, fuel tank capacity = 3, fuel spending = 55.0, max speed = 70, comparison parameter = 5.454545454545454
241: Car, fuel tank capacity = 4, fuel spending = 73.0, max speed = 89, comparison parameter = 5.47945205479452
242: Bus, fuel tank capacity = 5, fuel spending = 90.0, passenger seats = 13, comparison parameter = 5.555555555555555
243: Bus, fuel tank capacity = 5, fuel spending = 90.0, passenger seats = 12, comparison parameter = 5.555555555555555
244: Car, fuel tank capacity = 4, fuel spending = 72.0, max speed = 40, comparison parameter = 5.555555555555555
245: Car, fuel tank capacity = 2, fuel spending = 36.0, max speed = 64, comparison parameter = 5.555555555555555
246: Car, fuel tank capacity = 4, fuel spending = 71.0, max speed = 94, comparison parameter = 5.633802816901409
247: Truck, fuel tank capacity = 3, fuel spending = 53.0, carrying capacity = 96, comparison parameter = 5.660377358490567
248: Truck, fuel tank capacity = 4, fuel spending = 70.0, carrying capacity = 69, comparison parameter = 5.714285714285714
249: Truck, fuel tank capacity = 3, fuel spending = 52.0, carrying capacity = 92, comparison parameter = 5.769230769230769
250: Car, fuel tank capacity = 3, fuel spending = 52.0, max speed = 62, comparison parameter = 5.769230769230769
251: Truck, fuel tank capacity = 5, fuel spending = 86.0, carrying capacity = 25, comparison parameter = 5.813953488372093
252: Bus, fuel tank capacity = 5, fuel spending = 84.0, passenger seats = 48, comparison parameter = 5.952380952380952
253: Bus, fuel tank capacity = 5, fuel spending = 84.0, passenger seats = 54, comparison parameter = 5.952380952380952
254: Truck, fuel tank capacity = 5, fuel spending = 84.0, carrying capacity = 39, comparison parameter = 5.952380952380952
255: Truck, fuel tank capacity = 5, fuel spending = 84.0, carrying capacity = 41, comparison parameter = 5.952380952380952
256: Car, fuel tank capacity = 5, fuel spending = 84.0, max speed = 71, comparison parameter = 5.952380952380952
257: Bus, fuel tank capacity = 4, fuel spending = 67.0, passenger seats = 32, comparison parameter = 5.970149253731343
258: Truck, fuel tank capacity = 3, fuel spending = 50.0, carrying capacity = 38, comparison parameter = 6.0
259: Truck, fuel tank capacity = 5, fuel spending = 83.0, carrying capacity = 67, comparison parameter = 6.024096385542169
260: Bus, fuel tank capacity = 2, fuel spending = 33.0, passenger seats = 22, comparison parameter = 6.0606060606060606
261: Car, fuel tank capacity = 4, fuel spending = 66.0, max speed = 75, comparison parameter = 6.0606060606060606
