Container contains 10000 elements:
1: Car, fuel tank capacity = 94, fuel spending = 79.0, max speed = 93, comparison parameter = 118.9873417721519
47: Car, fuel tank capacity = 3, fuel spending = 63.0, max speed = 34, comparison parameter = 4.761904761904762
48: Car, fuel tank capacity = 83, fuel spending = 34.0, max speed = 12, comparison parameter = 244.11764705882354
49: Car, fuel tank capacity = 27, fuel spending = 27.0, max speed = 90, comparison parameter = 100.0
50: Car, fuel tank capacity = 38, fuel spending = 63.0, max speed = 35, comparison parameter = 60.317460317460316
51: Truck, fuel tank capacity = 74, fuel spending = 25.0, carrying capacity = 41, comparison parameter = 296.0
52: Bus, fuel tank capacity = 39, fuel spending = 87.0, passenger seats = 1, comparison parameter = 44.827586206896555
53: Car, fuel tank capacity = 70, fuel spending = 67.0, max speed = 24, comparison parameter = 104.4776119402985
54: Bus, fuel tank capacity = 35, fuel spending = 42.0, passenger seats = 14, comparison parameter = 83.33333333333334
55: Truck, fuel tank capacity = 23, fuel spending = 66.0, carrying capacity = 84, comparison parameter = 34.84848484848485
56: Truck, fuel tank capacity = 12, fuel spending = 51.0, carrying capacity = 94, comparison parameter = 23.52941176470588
57: Truck, fuel tank capacity = 97, fuel spending = 16.0, carrying capacity = 60, comparison parameter = 606.25
58: Bus, fuel tank capacity = 12, fuel spending = 26.0, passenger seats = 23, comparison parameter = 46.15384615384615
59: Truck, fuel tank capacity = 40, fuel spending = 11.0, carrying capacity = 59, comparison parameter = 363.6363636363636
60: Bus, fuel tank capacity = 48, fuel spending = 58.0, passenger seats = 64, comparison parameter = 82.75862068965517
61: Bus, fuel tank capacity = 31, fuel spending = 51.0, passenger seats = 75, comparison parameter = 60.78431372549019
62: Truck, fuel tank capacity = 88, fuel spending = 50.0, carrying capacity = 90, comparison parameter = 176.0
63: Bus, fuel tank capacity = 24, fuel spending = 55.0, passenger seats = 29, comparison parameter = 43.63636363636363
64: Truck, fuel tank capacity = 63, fuel spending = 45.0, carrying capacity = 9, comparison parameter = 140.0
65: Bus, fuel tank capacity = 62, fuel spending = 64.0, passenger seats = 18, comparison parameter = 96.875
66: Bus, fuel tank capacity = 20, fuel spending = 21.0, passenger seats = 41, comparison parameter = 95.23809523809523
67: Bus, fuel tank capacity = 83, fuel spending = 100.0, passenger seats = 68, comparison parameter = 83.0
68: Car, fuel tank capacity = 17, fuel spending = 66.0, max speed = 44, comparison parameter = 25.757575757575758
69: Truck, fuel tank capacity = 4, fuel spending = 83.0, carrying capacity = 51, comparison parameter = 4.819277108433735
70: Car, fuel tank capacity = 48, fuel spending = 9.0, max speed = 79, comparison parameter = 533.3333333333333
71: Car, fuel tank capacity = 6, fuel spending = 95.0, max speed = 6, comparison parameter = 6.315789473684211
72: Bus, fuel tank capacity = 11, fuel spending = 53.0, passenger seats = 18, comparison parameter = 20.754716981132077
73: Car, fuel tank capacity = 9, fuel spending = 41.0, max speed = 37, comparison parameter = 21.951219512195124
74: Car, fuel tank capacity = 26, fuel spending = 41.0, max speed = 97, comparison parameter = 63.41463414634146
75: Truck, fuel tank capacity = 85, fuel spending = 38.0, carrying capacity = 53, comparison parameter = 223.6842105263158
76: Car, fuel tank capacity = 60, fuel spending = 93.0, max speed = 43, comparison parameter = 64.51612903225806
77: Truck, fuel tank capacity = 63, fuel spending = 31.0, carrying capacity = 49, comparison parameter = 203.2258064516129
78: Bus, fuel tank capacity = 96, fuel spending = 57.0, passenger seats = 80, comparison parameter = 168.42105263157893
79: Truck, fuel tank capacity = 59, fuel spending = 76.0, carrying capacity = 88, comparison parameter = 77.63157894736842
80: Bus, fuel tank capacity = 40, fuel spending = 95.0, passenger seats = 14, comparison parameter = 42.10526315789473
81: Truck, fuel tank capacity = 2, fuel spending = 21.0, carrying capacity = 57, comparison parameter = 9.523809523809524
82: Bus, fuel tank capacity = 13, fuel spending = 11.0, passenger seats = 81, comparison parameter = 118.18181818181819
83: Car, fuel tank capacity = 71, fuel spending = 16.0, max speed = 72, comparison parameter = 443.75
84: Bus, fuel tank capacity = 65, fuel spending = 86.0, passenger seats = 75, comparison parameter = 75.5813953488372
85: Car, fuel tank capacity = 20, fuel spending = 92.0, max speed = 94, comparison parameter = 21.73913043478261
86: Bus, fuel tank capacity = 70, fuel spending = 33.0, passenger seats = 32, comparison parameter = 212.12121212121212
87: Bus, fuel tank capacity = 38, fuel spending = 91.0, passenger seats = 94, comparison parameter = 41.75824175824176
88: Car, fuel tank capacity = 85, fuel spending = 87.0, max speed = 33, comparison parameter = 97.70114942528735
89: Bus, fuel tank capacity = 14, fuel spending = 66.0, passenger seats = 97, comparison parameter = 21.21212121212121
90: Bus, fuel tank capacity = 86, fuel spending = 28.0, passenger seats = 50, comparison parameter = 307.14285714285717
91: Bus, fuel tank capacity = 85, fuel spending = 4.0, passenger seats = 36, comparison parameter = 2125.0
92: Bus, fuel tank capacity = 1, fuel spending = 69.0, passenger seats = 70, comparison parameter = 1.4492753623188406
93: Truck, fuel tank capacity = 9, fuel spending = 76.0, carrying capacity = 29, comparison parameter = 11.842105263157894
94: Bus, fuel tank capacity = 87, fuel spending = 5.0, passenger seats = 23, comparison parameter = 1739.9999999999998
95: Bus, fuel tank capacity = 40, fuel spending = 70.0, passenger seats = 69, comparison parameter = 57.14285714285714
96: Car, fuel tank capacity = 65, fuel spending = 6.0, max speed = 21, comparison parameter = 1083.3333333333335
97: Car, fuel tank capacity = 20, fuel spending = 1.0, max speed = 78, comparison parameter = 2000.0
98: Truck, fuel tank capacity = 96, fuel spending = 47.0, carrying capacity = 99, comparison parameter = 204.25531914893617
99: Truck, fuel tank capacity = 87, fuel spending = 18.0, carrying capacity = 21, comparison parameter = 483.3333333333333
100: Car, fuel tank capacity = 5, fuel spending = 71.0, max speed = 97, comparison parameter = 7.042253521126761
101: Truck, fuel tank capacity = 73, fuel spending = 32.0, carrying capacity = 50, comparison parameter = 228.125
102: Truck, fuel tank capacity = 18, fuel spending = 59.0, carrying capacity = 41, comparison parameter = 30.508474576271187
103: Bus, fuel tank capacity = 65, fuel spending = 81.0, passenger seats = 44, comparison parameter = 80.24691358024691
104: Car, fuel tank capacity = 66, fuel spending = 51.0, max speed = 29, comparison parameter = 129.41176470588235
105: Bus, fuel tank capacity = 59, fuel spending = 14.0, passenger seats = 38, comparison parameter = 421.42857142857144
106: Truck, fuel tank capacity = 81, fuel spending = 7.0, carrying capacity = 44, comparison parameter = 1157.142857142857
107: Car, fuel tank capacity = 14, fuel spending = 78.0, max speed = 14, comparison parameter = 17.94871794871795
108: Truck, fuel tank capacity = 21, fuel spending = 86.0, carrying capacity = 54, comparison parameter = 24.418604651162788
109: Bus, fuel tank capacity = 30, fuel spending = 97.0, passenger seats = 77, comparison parameter = 30.927835051546392
110: Car, fuel tank capacity = 97, fuel spending = 83.0, max speed = 27, comparison parameter = 116.86746987951808
111: Car, fuel tank capacity = 80, fuel spending = 4.0, max speed = 17, comparison parameter = 2000.0
112: Truck, fuel tank capacity = 50, fuel spending = 56.0, carrying capacity = 8, comparison parameter = 89.28571428571429
113: Bus, fuel tank capacity = 56, fuel spending = 80.0, passenger seats = 55, comparison parameter = 70.0
114: Car, fuel tank capacity = 44, fuel spending = 64.0, max speed = 45, comparison parameter = 68.75
115: Car, fuel tank capacity = 9, fuel spending = 2.0, max speed = 17, comparison parameter = 450.0
116: Bus, fuel tank capacity = 53, fuel spending = 51.0, passenger seats = 52, comparison parameter = 103.921568627451
117: Bus, fuel tank capacity = 85, fuel spending = 35.0, passenger seats = 81, comparison parameter = 242.85714285714283
118: Truck, fuel tank capacity = 91, fuel spending = 60.0, carrying capacity = 23, comparison parameter = 151.66666666666666
119: Car, fuel tank capacity = 19, fuel spending = 14.0, max speed = 34, comparison parameter = 135.71428571428572
120: Bus, fuel tank capacity = 27, fuel spending = 10.0, passenger seats = 53, comparison parameter = 270.0
121: Car, fuel tank capacity = 59, fuel spending = 40.0, max speed = 92, comparison parameter = 147.5
122: Truck, fuel tank capacity = 67, fuel spending = 20.0, carrying capacity = 79, comparison parameter = 335.0
123: Car, fuel tank capacity = 83, fuel spending = 65.0, max speed = 91, comparison parameter = 127.69230769230768
124: Bus, fuel tank capacity = 29, fuel spending = 41.0, passenger seats = 64, comparison parameter = 70.73170731707317
125: Car, fuel tank capacity = 82, fuel spending = 42.0, max speed = 22, comparison parameter = 195.23809523809524
126: Bus, fuel tank capacity = 39, fuel spending = 39.0, passenger seats = 51, comparison parameter = 100.0
127: Truck, fuel tank capacity = 33, fuel spending = 10.0, carrying capacity = 30, comparison parameter = 330.0
128: Car, fuel tank capacity = 20, fuel spending = 60.0, max speed = 51, comparison parameter = 33.33333333333333
129: Car, fuel tank capacity = 92, fuel spending = 41.0, max speed = 83, comparison parameter = 224.39024390243904
130: Bus, fuel tank capacity = 38, fuel spending = 14.0, passenger seats = 43, comparison parameter = 271.42857142857144
131: Truck, fuel tank capacity = 99, fuel spending = 24.0, carrying capacity = 63, comparison parameter = 412.5
132: Car, fuel tank capacity = 61, fuel spending = 22.0, max speed = 33, comparison parameter = 277.2727272727273
133: Truck, fuel tank capacity = 3, fuel spending = 63.0, carrying capacity = 5, comparison parameter = 4.761904761904762
134: Bus, fuel tank capacity = 28, fuel spending = 22.0, passenger seats = 62, comparison parameter = 127.27272727272727
135: Car, fuel tank capacity = 71, fuel spending = 56.0, max speed = 15, comparison parameter = 126.78571428571428
136: Car, fuel tank capacity = 70, fuel spending = 30.0, max speed = 4, comparison parameter = 233.33333333333334
137: Truck, fuel tank capacity = 44, fuel spending = 76.0, carrying capacity = 69, comparison parameter = 57.89473684210527
138: Car, fuel tank capacity = 72, fuel spending = 77.0, max speed = 53, comparison parameter = 93.5064935064935
139: Bus, fuel tank capacity = 32, fuel spending = 68.0, passenger seats = 92, comparison parameter = 47.05882352941176
140: Car, fuel tank capacity = 78, fuel spending = 9.0, max speed = 23, comparison parameter = 866.6666666666666
141: Bus, fuel tank capacity = 20, fuel spending = 30.0, passenger seats = 100, comparison parameter = 66.66666666666666
142: Car, fuel tank capacity = 94, fuel spending = 34.0, max speed = 26, comparison parameter = 276.4705882352941
143: Truck, fuel tank capacity = 73, fuel spending = 70.0, carrying capacity = 38, comparison parameter = 104.28571428571429
144: Bus, fuel tank capacity = 20, fuel spending = 14.0, passenger seats = 68, comparison parameter = 142.85714285714286
145: Car, fuel tank capacity = 59, fuel spending = 51.0, max speed = 82, comparison parameter = 115.68627450980394
146: Bus, fuel tank capacity = 85, fuel spending = 29.0, passenger seats = 63, comparison parameter = 293.10344827586204
147: Bus, fuel tank capacity = 78, fuel spending = 76.0, passenger seats = 87, comparison parameter = 102.63157894736842
148: Car, fuel tank capacity = 43, fuel spending = 54.0, max speed = 99, comparison parameter = 79.62962962962963
149: Truck, fuel tank capacity = 37, fuel spending = 18.0, carrying capacity = 48, comparison parameter = 205.55555555555554
150: Bus, fuel tank capacity = 58, fuel spending = 21.0, passenger seats = 17, comparison parameter = 276.1904761904762
151: Truck, fuel tank capacity = 28, fuel spending = 13.0, carrying capacity = 15, comparison parameter = 215.3846153846154
152: Car, fuel tank capacity = 80, fuel spending = 83.0, max speed = 52, comparison parameter = 96.3855421686747
153: Bus, fuel tank capacity = 7, fuel spending = 88.0, passenger seats = 59, comparison parameter = 7.954545454545454
154: Truck, fuel tank capacity = 48, fuel spending = 12.0, carrying capacity = 33, comparison parameter = 400.0
155: Bus, fuel tank capacity = 84, fuel spending = 67.0, passenger seats = 67, comparison parameter = 125.37313432835822
156: Car, fuel tank capacity = 7, fuel spending = 16.0, max speed = 81, comparison parameter = 43.75
157: Truck, fuel tank capacity = 43, fuel spending = 7.0, carrying capacity = 46, comparison parameter = 614.2857142857143
158: Truck, fuel tank capacity = 70, fuel spending = 47.0, carrying capacity = 43, comparison parameter = 148.93617021276594
159: Bus, fuel tank capacity = 24, fuel spending = 68.0, passenger seats = 65, comparison parameter = 35.294117647058826
160: Truck, fuel tank capacity = 8, fuel spending = 69.0, carrying capacity = 57, comparison parameter = 11.594202898550725
161: Car, fuel tank capacity = 20, fuel spending = 9.0, max speed = 15, comparison parameter = 222.22222222222223
162: Bus, fuel tank capacity = 40, fuel spending = 58.0, passenger seats = 2, comparison parameter = 68.96551724137932
163: Bus, fuel tank capacity = 98, fuel spending = 85.0, passenger seats = 93, comparison parameter = 115.29411764705881
164: Bus, fuel tank capacity = 35, fuel spending = 49.0, passenger seats = 50, comparison parameter = 71.42857142857143
165: Truck, fuel tank capacity = 29, fuel spending = 46.0, carrying capacity = 73, comparison parameter = 63.04347826086957
166: Truck, fuel tank capacity = 90, fuel spending = 97.0, carrying capacity = 2, comparison parameter = 92.78350515463917
167: Bus, fuel tank capacity = 71, fuel spending = 75.0, passenger seats = 5, comparison parameter = 94.66666666666667
168: Truck, fuel tank capacity = 23, fuel spending = 27.0, carrying capacity = 20, comparison parameter = 85.18518518518519
169: Bus, fuel tank capacity = 50, fuel spending = 98.0, passenger seats = 38, comparison parameter = 51.02040816326531
170: Car, fuel tank capacity = 46, fuel spending = 79.0, max speed = 22, comparison parameter = 58.22784810126582
171: Car, fuel tank capacity = 88, fuel spending = 1.0, max speed = 7, comparison parameter = 8800.0
172: Car, fuel tank capacity = 77, fuel spending = 75.0, max speed = 21, comparison parameter = 102.66666666666666
173: Truck, fuel tank capacity = 75, fuel spending = 63.0, carrying capacity = 14, comparison parameter = 119.04761904761905
174: Car, fuel tank capacity = 14, fuel spending = 24.0, max speed = 95, comparison parameter = 58.333333333333336
175: Bus, fuel tank capacity = 100, fuel spending = 21.0, passenger seats = 16, comparison parameter = 476.1904761904762
176: Bus, fuel tank capacity = 82, fuel spending = 7.0, passenger seats = 30, comparison parameter = 1171.4285714285713
177: Truck, fuel tank capacity = 54, fuel spending = 26.0, carrying capacity = 99, comparison parameter = 207.6923076923077
178: Bus, fuel tank capacity = 82, fuel spending = 64.0, passenger seats = 82, comparison parameter = 128.125
179: Car, fuel tank capacity = 6, fuel spending = 13.0, max speed = 37, comparison parameter = 46.15384615384615
180: Bus, fuel tank capacity = 37, fuel spending = 69.0, passenger seats = 56, comparison parameter = 53.62318840579711
181: Bus, fuel tank capacity = 15, fuel spending = 26.0, passenger seats = 11, comparison parameter = 57.692307692307686
182: Car, fuel tank capacity = 25, fuel spending = 7.0, max speed = 60, comparison parameter = 357.14285714285717
183: Car, fuel tank capacity = 76, fuel spending = 19.0, max speed = 43, comparison parameter = 400.0
184: Truck, fuel tank capacity = 12, fuel spending = 49.0, carrying capacity = 4, comparison parameter = 24.489795918367346
185: Bus, fuel tank capacity = 80, fuel spending = 17.0, passenger seats = 63, comparison parameter = 470.5882352941177
186: Bus, fuel tank capacity = 83, fuel spending = 99.0, passenger seats = 80, comparison parameter = 83.83838383838383
187: Car, fuel tank capacity = 16, fuel spending = 42.0, max speed = 8, comparison parameter = 38.095238095238095
188: Truck, fuel tank capacity = 86, fuel spending = 65.0, carrying capacity = 95, comparison parameter = 132.3076923076923
189: Truck, fuel tank capacity = 86, fuel spending = 13.0, carrying capacity = 73, comparison parameter = 661.5384615384615
190: Car, fuel tank capacity = 22, fuel spending = 22.0, max speed = 56, comparison parameter = 100.0
191: Truck, fuel tank capacity = 69, fuel spending = 20.0, carrying capacity = 93, comparison parameter = 345.0
192: Car, fuel tank capacity = 8, fuel spending = 56.0, max speed = 77, comparison parameter = 14.285714285714285
193: Truck, fuel tank capacity = 1, fuel spending = 87.0, carrying capacity = 93, comparison parameter = 1.1494252873563218
194: Bus, fuel tank capacity = 17, fuel spending = 89.0, passenger seats = 1, comparison parameter = 19.101123595505616
195: Truck, fuel tank capacity = 3, fuel spending = 44.0, carrying capacity = 8, comparison parameter = 6.8181818181818175
196: Truck, fuel tank capacity = 35, fuel spending = 90.0, carrying capacity = 14, comparison parameter = 38.88888888888889
197: Bus, fuel tank capacity = 55, fuel spending = 60.0, passenger seats = 28, comparison parameter = 91.66666666666666
198: Car, fuel tank capacity = 27, fuel spending = 100.0, max speed = 59, comparison parameter = 27.0
199: Bus, fuel tank capacity = 72, fuel spending = 14.0, passenger seats = 52, comparison parameter = 514.2857142857143
200: Bus, fuel tank capacity = 28, fuel spending = 43.0, passenger seats = 2, comparison parameter = 65.11627906976744
201: Truck, fuel tank capacity = 18, fuel spending = 2.0, carrying capacity = 59, comparison parameter = 900.0
202: Car, fuel tank capacity = 39, fuel spending = 79.0, max speed = 42, comparison parameter = 49.36708860759494
203: Truck, fuel tank capacity = 85, fuel spending = 77.0, carrying capacity = 52, comparison parameter = 110.3896103896104
204: Truck, fuel tank capacity = 44, fuel spending = 44.0, carrying capacity = 82, comparison parameter = 100.0
205: Truck, fuel tank capacity = 84, fuel spending = 7.0, carrying capacity = 38, comparison parameter = 1200.0
206: Truck, fuel tank capacity = 50, fuel spending = 69.0, carrying capacity = 70, comparison parameter = 72.46376811594203
207: Truck, fuel tank capacity = 75, fuel spending = 95.0, carrying capacity = 98, comparison parameter = 78.94736842105263
208: Truck, fuel tank capacity = 9, fuel spending = 61.0, carrying capacity = 50, comparison parameter = 14.754098360655737
209: Bus, fuel tank capacity = 62, fuel spending = 67.0, passenger seats = 24, comparison parameter = 92.53731343283582
210: Bus, fuel tank capacity = 96, fuel spending = 49.0, passenger seats = 15, comparison parameter = 195.91836734693877
211: Bus, fuel tank capacity = 63, fuel spending = 44.0, passenger seats = 32, comparison parameter = 143.1818181818182
212: Car, fuel tank capacity = 33, fuel spending = 28.0, max speed = 43, comparison parameter = 117.85714285714286
213: Car, fuel tank capacity = 72, fuel spending = 26.0, max speed = 13, comparison parameter = 276.9230769230769
214: Truck, fuel tank capacity = 7, fuel spending = 22.0, carrying capacity = 99, comparison parameter = 31.818181818181817
215: Car, fuel tank capacity = 89, fuel spending = 64.0, max speed = 20, comparison parameter = 139.0625
216: Car, fuel tank capacity = 20, fuel spending = 78.0, max speed = 3, comparison parameter = 25.64102564102564
217: Bus, fuel tank capacity = 10, fuel spending = 60.0, passenger seats = 18, comparison parameter = 16.666666666666664
218: Truck, fuel tank capacity = 35, fuel spending = 1.0, carrying capacity = 89, comparison parameter = 3500.0
219: Truck, fuel tank capacity = 88, fuel spending = 34.0, carrying capacity = 28, comparison parameter = 258.8235294117647
220: Truck, fuel tank capacity = 29, fuel spending = 5.0, carrying capacity = 5, comparison parameter = 580.0
221: Car, fuel tank capacity = 35, fuel spending = 67.0, max speed = 100, comparison parameter = 52.23880597014925
222: Truck, fuel tank capacity = 64, fuel spending = 22.0, carrying capacity = 78, comparison parameter = 290.90909090909093
223: Car, fuel tank capacity = 54, fuel spending = 18.0, max speed = 43, comparison parameter = 300.0
224: Car, fuel tank capacity = 21, fuel spending = 40.0, max speed = 100, comparison parameter = 52.5
225: Truck, fuel tank capacity = 6, fuel spending = 49.0, carrying capacity = 18, comparison parameter = 12.244897959183673
226: Truck, fuel tank capacity = 23, fuel spending = 74.0, carrying capacity = 74, comparison parameter = 31.08108108108108
227: Car, fuel tank capacity = 46, fuel spending = 99.0, max speed = 46, comparison parameter = 46.464646464646464
228: Truck, fuel tank capacity = 10, fuel spending = 7.0, carrying capacity = 80, comparison parameter = 142.85714285714286
229: Truck, fuel tank capacity = 90, fuel spending = 82.0, carrying capacity = 7, comparison parameter = 109.75609756097562
230: Car, fuel tank capacity = 67, fuel spending = 24.0, max speed = 59, comparison parameter = 279.16666666666663
231: Car, fuel tank capacity = 91, fuel spending = 94.0, max speed = 53, comparison parameter = 96.80851063829788
232: Car, fuel tank capacity = 53, fuel spending = 3.0, max speed = 32, comparison parameter = 1766.6666666666667
233: Car, fuel tank capacity = 5, fuel spending = 16.0, max speed = 24, comparison parameter = 31.25
234: Bus, fuel tank capacity = 33, fuel spending = 18.0, passenger seats = 43, comparison parameter = 183.33333333333331
235: Bus, fuel tank capacity = 54, fuel spending = 8.0, passenger seats = 80, comparison parameter = 675.0
236: Car, fuel tank capacity = 8, fuel spending = 39.0, max speed = 64, comparison parameter = 20.51282051282051
237: Car, fuel tank capacity = 68, fuel spending = 88.0, max speed = 85, comparison parameter = 77.27272727272727
238: Car, fuel tank capacity = 21, fuel spending = 5.0, max speed = 37, comparison parameter = 420.0
239: Bus, fuel tank capacity = 7, fuel spending = 27.0, passenger seats = 59, comparison parameter = 25.925925925925924
240: Car, fuel tank capacity = 16, fuel spending = 55.0, max speed = 93, comparison parameter = 29.09090909090909
241: Car, fuel tank capacity = 34, fuel spending = 40.0, max speed = 28, comparison parameter = 85.0
242: Car, fuel tank capacity = 100, fuel spending = 5.0, max speed = 80, comparison parameter = 2000.0
243: Truck, fuel tank capacity = 93, fuel spending = 32.0, carrying capacity = 85, comparison parameter = 290.625
244: Bus, fuel tank capacity = 84, fuel spending = 3.0, passenger seats = 67, comparison parameter = 2800.0
245: Truck, fuel tank capacity = 93, fuel spending = 6.0, carrying capacity = 96, comparison parameter = 1550.0
246: Truck, fuel tank capacity = 87, fuel spending = 29.0, carrying capacity = 96, comparison parameter = 300.0
247: Truck, fuel tank capacity = 6, fuel spending = 4.0, carrying capacity = 38, comparison parameter = 150.0
248: Bus, fuel tank capacity = 1, fuel spending = 30.0, passenger seats = 40, comparison parameter = 3.3333333333333335
249: Car, fuel tank capacity = 71, fuel spending = 87.0, max speed = 50, comparison parameter = 81.60919540229885
250: Car, fuel tank capacity = 30, fuel spending = 41.0, max speed = 25, comparison parameter = 73.17073170731707
251: Bus, fuel tank capacity = 91, fuel spending = 18.0, passenger seats = 78, comparison parameter = 505.55555555555554
252: Car, fuel tank capacity = 1, fuel spending = 65.0, max speed = 87, comparison parameter = 1.5384615384615385
253: Car, fuel tank capacity = 68, fuel spending = 35.0, max speed = 12, comparison parameter = 194.28571428571428
254: Car, fuel tank capacity = 4, fuel spending = 100.0, max speed = 52, comparison parameter = 4.0
255: Bus, fuel tank capacity = 80, fuel spending = 58.0, passenger seats = 51, comparison parameter = 137.93103448275863
256: Bus, fuel tank capacity = 15, fuel spending = 64.0, passenger seats = 91, comparison parameter = 23.4375
257: Truck, fuel tank capacity = 24, fuel spending = 9.0, carrying capacity = 26, comparison parameter = 266.66666666666663
258: Bus, fuel tank capacity = 74, fuel spending = 14.0, passenger seats = 15, comparison parameter = 528.5714285714286
259: Truck, fuel tank capacity = 73, fuel spending = 30.0, carrying capacity = 23, comparison parameter = 243.33333333333331
260: Truck, fuel tank capacity = 59, fuel spending = 71.0, carrying capacity = 18, comparison parameter = 83.09859154929578
261: Bus, fuel tank capacity = 24, fuel spending = 77.0, passenger seats = 77, comparison parameter = 31.16883116883117
262: Bus, fuel tank capacity = 92, fuel spending = 41.0, passenger seats = 80, comparison parameter = 224.39024390243904
263: Bus, fuel tank capacity = 67, fuel spending = 50.0, passenger seats = 23, comparison parameter = 134.0
264: Bus, fuel tank capacity = 88, fuel spending = 5.0, passenger seats = 39, comparison parameter = 1760.0000000000002
265: Car, fuel tank capacity = 68, fuel spending = 3.0, max speed = 67, comparison parameter = 2266.666666666667
266: Car, fuel tank capacity = 55, fuel spending = 56.0, max speed = 3, comparison parameter = 98.21428571428571
